Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2008,35,775,16,2009,16,1940,19,1873,20,1761,,
2007,72,430,28,1932,17,1958,,,,,,
2006,25,745,4,2211,4,2140,,,,,,
2005,1,4910,2,2282,2,2213,4,2133,3,2062,,
2004,1,4760,2,2296,2,2229,6,2103,3,2044,,
2003,5,2990,5,2237,5,2154,6,2053,5,1999,,
2002,12,1795,4,2231,4,2150,,,,,,
2001,1,4902,2,2378,2,2293,,,2,2131,,
2000,2,5021,4,2339,4,2251,4,2112,3,2068,,
1999,2,4841,1,2408,4,2305,3,2216,1,2127,,
1998,1,5654,2,2346,2,2269,2,2182,4,2010,,
1997,3,3661,3,2267,4,2192,4,2136,7,1922,,
1996,9,2357,6,2196,5,2125,5,2112,8,1905,,
1995,12,112,14,2066,17,1934,11,1997,15,1853,,
1994,6,141,7,2144,7,2040,7,2038,9,1874,,
1993,20,63,20,2016,18,1935,27,1865,39,1701,,
1992,161,6,153,1674,136,1612,165,1593,163,1487,,
1991,348,2,,,,,,,,,,
