Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2006 New Haven QF,W vs Mauresmo,0.0%,-,8.4%,72.7%,16.5%,18.4%,0.0%,11.7%,26.7%,0.0%,-,101,71
2005 Zurich F,W vs Schnyder,1.2%,100.0%,12.2%,89.5%,13.2%,31.6%,12.5%,17.7%,25.0%,0.0%,-,124,91
2005 US Open QF,L vs Dementieva,0.0%,-,11.6%,69.2%,11.0%,13.6%,0.0%,7.5%,20.0%,0.0%,-,-9,19
2005 Wimbledon F,L vs Williams,0.0%,-,4.4%,72.7%,17.2%,43.3%,0.0%,9.6%,24.4%,0.0%,-,-16,4
2005 Wimbledon SF,W vs Mauresmo,2.2%,50.0%,14.2%,67.7%,15.5%,22.0%,0.0%,17.6%,20.8%,0.0%,-,75,77
2005 Indian Wells F,L vs Clijsters,1.8%,100.0%,17.5%,75.7%,12.9%,19.6%,0.0%,5.0%,9.1%,0.0%,-,19,10
2005 Tokyo F,L vs Sharapova,0.0%,-,0.6%,100.0%,24.4%,46.2%,0.0%,17.4%,10.0%,1.3%,0.0%,95,143
2005 Australian Open F,L vs Williams,0.0%,-,4.6%,71.4%,14.0%,25.0%,0.0%,17.2%,40.0%,0.0%,-,-15,74
2005 Australian Open SF,W vs Dechy,1.0%,100.0%,13.5%,78.6%,12.8%,30.8%,0.0%,18.9%,24.0%,0.0%,-,60,82
2004 Filderstadt SF,W vs Myskina,0.0%,-,12.3%,69.2%,13.7%,11.1%,0.0%,21.7%,22.2%,0.7%,0.0%,165,191
2004 San Diego F,W vs Myskina,0.0%,-,15.5%,100.0%,20.9%,36.4%,0.0%,8.5%,12.5%,0.0%,-,77,74
2004 Wimbledon SF,L vs Sharapova,0.0%,-,6.4%,69.2%,19.2%,26.7%,0.0%,18.2%,38.5%,0.0%,-,-11,31
2004 Amelia Island F,W vs Mauresmo,4.8%,100.0%,12.1%,66.7%,22.4%,7.1%,50.0%,14.3%,17.6%,0.5%,100.0%,87,51
2004 Indian Wells F,L vs Henin,2.7%,100.0%,13.4%,41.2%,9.9%,13.6%,0.0%,6.1%,18.2%,0.0%,-,-26,-10
2003 US Open SF,L vs Clijsters,1.7%,100.0%,11.8%,53.8%,9.2%,7.7%,0.0%,10.1%,20.0%,0.0%,-,92,64
2003 San Diego SF,L vs Clijsters,3.4%,100.0%,16.4%,66.7%,11.8%,11.8%,0.0%,10.8%,18.2%,0.0%,-,37,42
2003 Indian Wells F,L vs Clijsters,0.0%,-,12.3%,52.6%,11.5%,12.1%,0.0%,5.1%,17.6%,0.0%,-,34,40
2003 Tokyo F,W vs Seles,0.0%,-,6.4%,84.6%,32.8%,46.2%,14.3%,28.1%,42.9%,0.0%,-,169,174
2003 Australian Open R16,L vs Henin,2.0%,66.7%,11.1%,59.4%,14.5%,18.5%,0.0%,5.0%,14.3%,0.4%,100.0%,9,2
2002 Zurich F,L vs Schnyder,1.2%,100.0%,8.4%,76.5%,15.1%,27.3%,0.0%,7.0%,27.8%,0.4%,0.0%,71,15
Career (58 matches),,1.0%,76.7%,10.4%,68.2%,15.0%,21.8%,10.0%,12.1%,26.6%,0.2%,37.1%,42,44
