Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Irapuato R32,L vs Sanchez,50% (4/8),71% (5/7),1/2,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Rus,63% (10/16),50% (6/12),2/8,1/4,33% (3/9),1/2,0/0,56% (5/9),56% (5/9)
2019 W100 Midland MI R32,L vs Pegula,80% (4/5),60% (3/5),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2019 W25 Daytona Beach FL F,L vs Bondar,50% (10/20),37% (7/19),1/7,0/4,43% (6/14),3/5,0/1,64% (7/11),45% (5/11)
2019 W25 Daytona Beach FL QF,W vs Chirico,50% (9/18),75% (9/12),2/4,1/1,20% (1/5),0/1,0/0,40% (2/5),33% (2/6)
2019 W25 Daytona Beach FL R16,W vs Niemeier,50% (8/16),46% (6/13),2/2,1/1,33% (3/9),1/2,0/0,- (0/0),- (0/0)
2019 W25 Daytona Beach FL R32,W vs Ce,78% (7/9),56% (5/9),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Quebec City R16,L vs Kenin,75% (6/8),50% (2/4),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2018 Quebec City R32,W vs Martincova,56% (9/16),54% (7/13),2/2,1/1,33% (2/6),0/1,0/0,- (0/0),- (0/0)
2018 Chicago QF,L vs Maria,60% (6/10),67% (2/3),0/3,0/0,43% (3/7),1/3,0/1,50% (4/8),38% (3/8)
2018 Chicago R16,W vs Larsson,60% (9/15),63% (5/8),2/2,1/1,33% (2/6),1/2,0/0,- (0/0),- (0/0)
2018 Chicago R32,W vs Anderson,78% (7/9),63% (5/8),2/2,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2018 Montreal R32,L vs Stephens,50% (1/2),17% (1/6),0/0,0/0,70% (14/20),2/4,2/3,- (0/0),- (0/0)
2018 Montreal R64,W vs Flipkens,67% (6/9),55% (6/11),2/6,1/4,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2018 Australian Open Q2,L vs Schmiedlova,60% (9/15),50% (3/6),1/1,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2018 Australian Open Q1,W vs Lu,100% (8/8),57% (4/7),2/3,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Templeton CA $60K R32,L vs Whittle,40% (2/5),60% (3/5),0/0,0/0,22% (2/9),3/5,3/4,- (0/0),- (0/0)
2017 Quebec City QF,L vs Babos,57% (4/7),17% (1/6),0/0,0/0,62% (8/13),2/4,1/2,- (0/0),- (0/0)
2017 Quebec City R16,W vs Lepchenko,63% (15/24),50% (3/6),2/5,1/4,75% (6/8),2/3,0/0,- (0/0),- (0/0)
2017 Quebec City R32,W vs Muhammad,39% (9/23),50% (4/8),2/3,1/1,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2019 (7 matches),,56.5%,53.2%,40.0%,36.4%,39.7%,35.7%,0.0%,56.0%,46.2%
2018 (9 matches),,66.3%,53.0%,57.9%,62.5%,56.2%,33.3%,33.3%,50.0%,37.5%
2017 (17 matches),,54.9%,43.5%,36.7%,42.1%,56.2%,45.9%,50.0%,40.0%,33.3%
2016 (38 matches),,55.4%,51.7%,58.2%,59.0%,47.9%,46.5%,46.4%,49.1%,41.8%
2015 (5 matches),,46.8%,41.5%,40.0%,50.0%,45.7%,42.9%,20.0%,-,-
Career (94 matches),,54.8%,49.3%,50.9%,52.0%,51.7%,42.2%,37.3%,53.4%,44.2%
