Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 US Open R64,L vs Keys,13% (1/8),0% (0/1),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2023 US Open R128,W vs Zvonareva,30% (3/10),100% (3/3),0/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2023 Warsaw SF,L vs Swiatek,40% (4/10),75% (3/4),2/5,78% (7/9),29% (2/7),2/3,0/0,1/1,0/0,1/1
2023 Wimbledon R128,L vs Blinkova,46% (6/13),100% (6/6),3/8,79% (11/14),18% (2/11),2/5,0/0,0/1,0/0,0/1
2022 Seoul R32,W vs Fruhvirtova,63% (5/8),100% (5/5),2/2,33% (3/9),33% (1/3),3/5,2/2,0/0,1/1,0/0
2022 Wimbledon R64,L vs Ostapenko,25% (2/8),0% (0/2),0/4,100% (8/8),50% (4/8),0/0,0/0,1/1,0/0,0/0
2022 Wimbledon R128,W vs Zhu,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 W60 Landisville PA QF,L vs Zhu,22% (2/9),50% (1/2),1/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,0/0
2019 Wimbledon R64,L vs Zhang,25% (2/8),50% (1/2),1/3,67% (6/9),17% (1/6),1/1,0/0,0/2,0/0,0/1
2019 Wimbledon R128,W vs Peterson,50% (5/10),80% (4/5),0/1,33% (3/9),67% (2/3),2/3,1/1,0/0,0/0,0/0
2019 W100 Ilkley R32,W vs Peng,58% (7/12),86% (6/7),0/1,25% (3/12),33% (1/3),4/5,1/1,0/1,0/0,0/0
2019 W100 Surbiton QF,L vs Maria,31% (5/16),60% (3/5),1/4,33% (5/15),20% (1/5),3/3,1/1,2/2,0/0,1/1
2019 W60 La Bisbal D'Emporda R16,L vs Minella,64% (7/11),71% (5/7),4/5,67% (8/12),13% (1/8),1/4,0/0,0/1,0/0,0/0
2019 W80 Cagnes Sur Mer R32,L vs In Albon,56% (5/9),20% (1/5),1/4,75% (6/8),33% (2/6),0/1,0/0,2/2,0/0,1/1
2019 W60 Wiesbaden R16,L vs Buyukakcay,36% (5/14),80% (4/5),2/4,43% (6/14),17% (1/6),3/4,1/2,2/2,0/1,1/1
2019 Miami R64,L vs Osaka,31% (4/13),25% (1/4),1/6,67% (8/12),25% (2/8),1/1,0/0,0/0,0/0,0/0
2019 Miami R128,W vs Vickery,54% (7/13),71% (5/7),1/2,25% (3/12),33% (1/3),4/4,1/1,0/0,0/0,0/0
2019 Guadalajara R16,L vs Pliskova,25% (4/16),50% (2/4),0/1,13% (2/16),0% (0/2),2/2,1/1,2/3,0/0,2/2
2019 Guadalajara R32,W vs Bogdan,88% (7/8),86% (6/7),2/2,25% (2/8),0% (0/2),4/5,1/1,0/0,1/1,0/0
2019 Indian Wells 125K R32,L vs Riske Amritraj,38% (5/13),80% (4/5),2/5,57% (8/14),25% (2/8),2/4,1/1,1/2,0/0,0/1
2023 (4 matches),,34.1%,85.7%,27.8%,60.0%,20.8%,63.6%,100.0%,50.0%,100.0%,50.0%
2022 (3 matches),,48.0%,66.7%,33.3%,46.2%,50.0%,75.0%,100.0%,100.0%,100.0%,-
2019 (22 matches),,45.1%,73.9%,40.6%,44.5%,28.4%,74.6%,89.5%,65.0%,83.3%,75.0%
2018 (19 matches),,48.1%,77.3%,37.5%,41.6%,23.4%,72.1%,68.2%,37.5%,77.8%,14.3%
2017 (39 matches),,40.2%,72.9%,27.4%,44.0%,27.8%,67.0%,73.5%,56.8%,73.7%,45.5%
Career (280 matches),,42.9%,74.9%,31.5%,44.4%,25.7%,68.7%,76.1%,57.3%,76.2%,48.4%
