Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 US Open R64,L vs Keys,100% (3/3),0% (0/1),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Zvonareva,56% (9/16),50% (3/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2023 Warsaw SF,L vs Swiatek,57% (4/7),60% (3/5),0/0,0/0,62% (8/13),5/7,5/6,43% (3/7),43% (3/7)
2023 Wimbledon R128,L vs Blinkova,45% (5/11),55% (6/11),1/2,0/0,25% (3/12),1/3,0/1,- (0/0),- (0/0)
2022 Seoul R32,W vs Fruhvirtova,54% (7/13),56% (5/9),2/3,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R64,L vs Ostapenko,50% (4/8),0% (0/2),0/0,0/0,69% (9/13),5/7,2/3,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Zhu,82% (9/11),38% (3/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Landisville PA QF,L vs Zhu,40% (4/10),33% (1/3),0/0,0/0,0% (0/4),1/3,1/2,- (0/0),- (0/0)
2019 Wimbledon R64,L vs Zhang,31% (4/13),33% (1/3),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 Wimbledon R128,W vs Peterson,80% (8/10),40% (4/10),2/2,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2019 W100 Ilkley R32,W vs Peng,50% (10/20),30% (6/20),2/6,1/5,33% (1/3),0/1,0/0,- (0/0),- (0/0)
2019 W100 Surbiton QF,L vs Maria,71% (10/14),50% (3/6),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 W60 La Bisbal D'Emporda R16,L vs Minella,100% (4/4),50% (5/10),1/1,0/0,42% (5/12),1/3,0/1,33% (2/6),40% (2/5)
2019 W80 Cagnes Sur Mer R32,L vs In Albon,67% (4/6),8% (1/12),0/0,0/0,56% (5/9),5/7,4/5,- (0/0),- (0/0)
2019 W60 Wiesbaden R16,L vs Buyukakcay,56% (9/16),80% (4/5),1/2,0/0,50% (5/10),0/2,0/1,20% (1/5),40% (2/5)
2019 Miami R64,L vs Osaka,38% (6/16),17% (1/6),1/1,0/0,67% (12/18),0/2,0/1,80% (4/5),60% (3/5)
2019 Miami R128,W vs Vickery,63% (10/16),63% (5/8),2/5,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2019 Guadalajara R16,L vs Pliskova,82% (14/17),33% (2/6),1/1,0/0,0% (0/2),0/2,0/1,50% (2/4),0% (0/5)
2019 Guadalajara R32,W vs Bogdan,60% (6/10),55% (6/11),2/7,1/5,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 Indian Wells 125K R32,L vs Riske Amritraj,67% (8/12),50% (4/8),1/1,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2023 (4 matches),,56.8%,52.2%,75.0%,100.0%,42.4%,50.0%,62.5%,42.9%,42.9%
2022 (3 matches),,62.5%,42.1%,80.0%,100.0%,70.0%,71.4%,66.7%,-,-
2019 (22 matches),,62.0%,45.1%,63.0%,52.4%,56.4%,31.6%,31.3%,45.0%,35.0%
2018 (19 matches),,63.3%,43.6%,63.9%,61.1%,55.0%,34.6%,27.3%,53.3%,25.0%
2017 (39 matches),,61.3%,42.5%,50.0%,50.0%,58.2%,40.8%,37.5%,56.9%,45.1%
Career (280 matches),,59.4%,45.3%,56.5%,54.3%,55.4%,42.7%,40.6%,53.7%,42.0%
