Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-0,-,2,41.2%,16.7%,1.7%,7.6%,63.6%,58.7%,30.2%,48.3%,34.6%,41.9%,0.67,R32 (2x)
2023,41,32,9,78.0%,65-26,71.4%,488-340,58.9%,3-3,50.0%,3,75.0%,26.3%,3.8%,6.3%,63.7%,70.6%,43.7%,60.8%,39.7%,50.6%,1.01,W (3x)
2022,26,12,14,46.2%,27-30,47.4%,276-264,51.1%,1-6,14.3%,2,65.0%,10.5%,2.2%,2.9%,65.7%,55.6%,51.1%,54.0%,32.8%,44.3%,0.71,F (W25 Netanya (previously Kiryat Gat))
2020,16,11,5,68.8%,25-12,67.6%,190-138,57.9%,2-2,50.0%,6,71.2%,41.3%,4.0%,2.8%,62.5%,69.4%,46.5%,60.8%,46.5%,53.4%,1.19,SF (W25 Rancho Santa Fe CA)
2019,28,15,13,53.6%,34-32,51.5%,312-301,50.9%,2-4,33.3%,5,66.1%,31.6%,5.7%,5.1%,62.2%,67.1%,42.9%,58.0%,41.0%,49.4%,0.98,F (W60 Shrewsbury)
2018,26,17,9,65.4%,36-22,62.1%,289-240,54.6%,3-0,100.0%,11,67.6%,44.0%,3.8%,5.6%,62.9%,64.1%,46.2%,57.5%,46.8%,52.2%,1.10,W (Surprise AZ $25K)
2017,15,8,7,53.3%,19-16,54.3%,168-157,51.7%,1-1,50.0%,6,65.2%,36.8%,4.7%,3.8%,64.4%,65.1%,43.1%,57.2%,45.1%,51.1%,1.06,QF (3x)
2016,1,0,1,0.0%,1-2,33.3%,10-14,41.7%,0-0,-,1,66.7%,16.7%,3.0%,4.5%,68.7%,58.7%,57.1%,58.2%,38.3%,47.3%,0.92,R32 (San Antonio)
2015,6,4,2,66.7%,8-5,61.5%,63-52,54.8%,1-0,100.0%,0,,,,,,,,,,,,SF (Vancouver BC $100K)
2014,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2013,9,7,2,77.8%,15-4,78.9%,106-68,60.9%,1-0,100.0%,0,,,,,,,,,,,,F (Taipei)
2010,5,5,0,100.0%,10-1,90.9%,68-47,59.1%,4-0,100.0%,0,,,,,,,,,,,,W (Torhout 100K)
2009,20,16,4,80.0%,34-12,73.9%,262-170,60.6%,0-4,0.0%,0,,,,,,,,,,,,W (Surprise AZ 25K)
2008,30,24,6,80.0%,50-15,76.9%,363-230,61.2%,7-3,70.0%,0,,,,,,,,,,,,W (Indian Harbour Beach FL 50K)
2007,44,34,10,77.3%,69-22,75.8%,506-329,60.6%,6-3,66.7%,0,,,,,,,,,,,,W (4x)
2006,40,32,8,80.0%,66-25,72.5%,488-314,60.8%,4-3,57.1%,0,,,,,,,,,,,,W (3x)
2005,5,2,3,40.0%,4-7,36.4%,45-47,48.9%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2004,1,0,1,0.0%,1-2,33.3%,8-16,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Rebecq 10K)
Career,317,219,98,69.1%,464-241,65.8%,3662-2776,56.9%,35-29,54.7%,36,66.9%,34.9%,4.0%,4.7%,63.4%,65.3%,44.8%,57.8%,43.6%,50.7%,1.03,
