Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 US Open R64,L vs Keys,4,13,0.3,4.8%,15.7%,4,11,0.4,5.3%,14.5%,2.6%,1.3%,1.7,24.1%,14.5%
2023 US Open R128,W vs Zvonareva,20,32,0.6,16.0%,25.6%,18,28,0.6,16.2%,25.2%,14.4%,1.8%,0.2,7.2%,31.2%
2023 Warsaw SF,L vs Swiatek,18,35,0.5,12.8%,24.8%,16,29,0.6,12.6%,22.8%,9.4%,3.1%,1.0,17.7%,17.0%
2023 Wimbledon R128,L vs Blinkova,29,32,0.9,16.9%,18.6%,26,28,0.9,16.4%,17.6%,10.1%,5.7%,1.6,19.2%,12.2%
2022 Seoul R32,W vs Fruhvirtova,22,10,2.2,19.5%,8.8%,20,8,2.5,21.5%,8.6%,17.2%,4.3%,0.5,10.6%,19.5%
2022 Wimbledon R64,L vs Ostapenko,6,5,1.2,4.5%,3.8%,4,4,1.0,3.3%,3.3%,1.6%,1.6%,1.6,34.1%,21.2%
2022 Wimbledon R128,W vs Zhu,23,16,1.4,18.9%,13.1%,23,13,1.8,19.8%,11.2%,12.1%,6.9%,1.0,15.6%,15.6%
2019 Wimbledon R64,L vs Zhang,13,25,0.5,12.1%,23.4%,12,23,0.5,12.1%,23.2%,8.1%,3.0%,1.1,12.1%,11.2%
2019 Wimbledon R128,W vs Peterson,23,32,0.7,17.2%,23.9%,16,28,0.6,13.2%,23.1%,9.9%,2.5%,0.5,8.2%,17.9%
2018 US Open R128,L vs Kvitova,8,13,0.6,7.9%,12.9%,6,11,0.5,7.3%,13.4%,4.9%,2.4%,1.6,27.7%,17.8%
2018 Wimbledon R32,L vs Vekic,14,18,0.8,11.4%,14.6%,13,15,0.9,12.6%,14.6%,9.7%,2.9%,2.3,22.0%,9.8%
2018 Wimbledon R64,W vs Petkovic,22,17,1.3,18.2%,14.0%,18,15,1.2,16.4%,13.6%,7.3%,8.2%,0.8,14.0%,18.2%
2018 Wimbledon R128,W vs Barthel,21,20,1.1,15.6%,14.8%,20,17,1.2,16.8%,14.3%,14.3%,2.5%,0.6,12.6%,20.0%
2017 US Open R64,L vs Kanepi,17,26,0.7,13.5%,20.6%,16,24,0.7,13.7%,20.5%,10.3%,2.6%,1.4,19.8%,14.3%
2017 Wimbledon R64,L vs Muguruza,18,22,0.8,15.1%,18.5%,13,22,0.6,11.9%,20.2%,7.3%,4.6%,2.0,16.8%,8.4%
2017 Wimbledon R128,W vs Bondarenko,28,19,1.5,21.1%,14.3%,24,14,1.7,20.7%,12.1%,14.7%,6.0%,1.0,10.5%,10.5%
2017 Australian Open R128,L vs Safarova,30,34,0.9,15.2%,17.3%,24,22,1.1,15.4%,14.1%,5.8%,9.0%,1.2,20.8%,17.8%
2016 Beijing R32,L vs Halep,7,28,0.3,7.4%,29.8%,5,23,0.2,6.5%,29.9%,1.3%,3.9%,1.2,22.3%,19.1%
2016 Wimbledon R128,L vs Pliskova,37,29,1.3,21.6%,17.0%,34,25,1.4,22.5%,16.6%,13.9%,8.6%,1.9,18.7%,9.9%
2016 Roland Garros R32,L vs Muguruza,12,18,0.7,13.2%,19.8%,9,14,0.6,11.8%,18.4%,6.6%,5.3%,1.7,20.9%,12.1%
Career (59 matches),,1334,1571,0.8,16.3%,19.2%,1193,1373,0.9,16.2%,18.7%,8.4%,4.5%,1.0,16.4%,15.7%
