Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Warsaw SF,L vs Swiatek,4.3,4.3,4.3,45.1%,47.4%,34.8%,44.4%,56.2%,13.6%,0.0,0.0,-2.5,-2.6
2022 Seoul R32,W vs Fruhvirtova,4.3,5.4,2.8,55.9%,68.2%,61.9%,45.5%,54.0%,10.3%,20.0,20.0,9.0,11.5
2016 Beijing R32,L vs Halep,3.1,3.1,3.2,32.8%,55.6%,16.7%,33.3%,47.1%,9.4%,-2.5,-4.5,-4.5,-7.8
2016 Istanbul R32,L vs Mitu,4.1,4.6,3.7,44.6%,48.3%,31.8%,55.6%,54.2%,4.4%,-5.0,-3.9,-11.5,-10.7
2016 St Petersburg R16,L vs Vinci,4.6,4.7,4.4,38.1%,37.9%,57.9%,46.2%,47.8%,5.4%,1.0,0.9,-6.5,-5.5
2016 St Petersburg R32,W vs Ostapenko,3.6,3.7,3.6,59.5%,48.1%,53.8%,71.4%,55.3%,15.0%,10.5,11.2,0.0,0.0
2016 Brisbane R32,L vs Cibulkova,3.5,3.5,3.6,56.7%,39.5%,50.0%,23.1%,56.9%,6.5%,0.0,0.0,2.5,2.6
2015 Guangzhou QF,W vs Niculescu,4.4,4.5,4.3,58.7%,71.4%,71.4%,44.4%,48.9%,6.3%,24.0,27.0,5.5,6.2
2015 Tokyo F,W vs Linette,3.7,3.7,3.7,53.2%,47.7%,66.7%,66.7%,56.3%,5.7%,8.5,5.6,11.5,10.2
2015 Australian Open R16,L vs Halep,3.9,4.4,3.2,45.2%,42.5%,53.8%,14.3%,53.6%,7.9%,8.5,8.3,-6.5,-7.9
2014 Australian Open R64,L vs Riske Amritraj,3.1,2.8,3.4,40.0%,42.3%,12.5%,0.0%,60.2%,6.1%,-3.0,-4.1,-9.5,-20.7
2014 Hobart R16,L vs Muguruza,3.0,3.4,2.5,31.6%,50.0%,0.0%,-,58.6%,8.3%,-1.5,-8.8,4.0,36.4
2013 Auckland F,L vs Radwanska,5.6,6.2,4.9,37.5%,48.5%,65.2%,43.5%,50.3%,1.8%,8.5,5.1,10.0,6.1
2012 Hobart F,L vs Barthel,4.9,5.5,4.1,20.5%,36.7%,58.3%,61.5%,62.3%,4.2%,4.0,3.4,1.0,1.4
2012 Hobart SF,W vs Peer,4.6,4.7,4.6,52.9%,55.0%,66.7%,58.3%,56.6%,13.2%,22.5,13.9,7.0,6.3
2012 Hobart QF,W vs Halep,4.3,4.3,4.3,60.0%,75.0%,44.4%,42.9%,35.0%,14.2%,4.5,8.2,13.5,14.8
2009 US Open SF,L vs Wozniacki,5.7,5.9,5.5,34.9%,50.0%,55.2%,47.1%,54.1%,8.3%,0.5,0.3,-6.5,-4.9
Career (17 matches),,4.2,4.5,3.9,47.0%,50.0%,53.0%,46.1%,53.4%,8.0%,5.9,5.4,1.0,1.1
