Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,0,3,0.0%,1-6,14.3%,15-36,29.4%,0-0,-,3,38.5%,20.0%,1.9%,7.7%,65.4%,52.0%,29.6%,44.2%,38.5%,41.3%,0.69,R32 (s Hertogenbosch)
2024,3,0,3,0.0%,2-6,25.0%,37-48,43.5%,1-1,50.0%,3,60.0%,27.9%,1.2%,5.1%,70.9%,60.0%,41.9%,54.7%,41.4%,47.2%,0.91,R32 (2x)
2023,18,10,8,55.6%,21-16,56.8%,178-165,51.9%,1-4,20.0%,17,67.1%,39.3%,4.6%,6.7%,64.8%,64.7%,42.2%,56.8%,45.1%,51.0%,1.04,SF (2x)
2022,5,2,3,40.0%,5-6,45.5%,50-49,50.5%,0-0,-,5,62.0%,38.8%,2.4%,4.0%,66.4%,65.0%,34.5%,54.7%,45.7%,50.0%,1.01,R16 (Seoul)
2020,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,10.2%,6.1%,46.9%,69.6%,42.3%,55.1%,32.2%,42.6%,0.72,R128 (US Open)
2019,6,2,4,33.3%,5-9,35.7%,49-71,40.8%,1-0,100.0%,6,60.3%,21.3%,7.3%,4.3%,61.5%,62.1%,44.1%,55.2%,38.5%,46.7%,0.86,
2018,8,3,5,37.5%,6-10,37.5%,71-83,46.1%,0-2,0.0%,8,63.2%,29.9%,3.1%,3.7%,67.2%,62.5%,43.8%,56.4%,40.7%,48.6%,0.93,R32 (2x)
2017,26,12,14,46.2%,26-32,44.8%,265-295,47.3%,5-4,55.6%,26,68.9%,25.3%,4.5%,4.8%,63.5%,66.0%,43.4%,57.7%,39.5%,48.8%,0.93,SF (Guangzhou)
2016,45,21,24,46.7%,52-56,48.1%,508-509,50.0%,3-10,23.1%,45,68.5%,32.2%,5.3%,5.0%,62.8%,65.5%,45.2%,58.0%,42.1%,49.9%,1.00,W (Washington)
2015,35,18,17,51.4%,41-41,50.0%,399-395,50.3%,0-4,0.0%,23,62.0%,32.6%,3.7%,6.1%,65.1%,64.1%,46.2%,57.9%,39.2%,48.7%,0.93,W (Tokyo)
2014,36,15,21,41.7%,32-44,42.1%,316-391,44.7%,3-3,50.0%,31,-,-,2.5%,7.1%,61.3%,59.7%,44.3%,53.8%,40.7%,47.3%,0.88,QF (Doha)
2013,43,18,25,41.9%,45-58,43.7%,450-502,47.3%,5-5,50.0%,36,-,-,2.2%,6.4%,62.5%,62.9%,42.3%,55.2%,41.2%,48.4%,0.92,F (Auckland)
2012,57,31,26,54.4%,71-57,55.5%,626-592,51.4%,7-8,46.7%,50,-,-,2.3%,5.2%,65.0%,60.1%,47.4%,55.7%,44.5%,50.2%,1.00,F (2x)
2011,50,31,19,62.0%,69-47,59.5%,586-522,52.9%,7-5,58.3%,44,-,-,3.7%,4.5%,66.2%,64.7%,47.4%,58.9%,42.8%,50.8%,1.04,F (Auckland)
2010,56,35,21,62.5%,79-55,59.0%,679-596,53.3%,11-6,64.7%,49,-,-,4.3%,5.4%,65.1%,65.7%,48.8%,59.8%,43.3%,51.5%,1.08,W (Auckland)
2009,52,34,18,65.4%,75-45,62.5%,612-529,53.6%,9-6,60.0%,48,-,-,3.1%,5.9%,65.0%,64.1%,46.6%,58.0%,45.1%,51.5%,1.07,W (2x)
2008,28,14,14,50.0%,34-31,52.3%,318-311,50.6%,5-6,45.5%,20,-,-,4.8%,6.2%,58.0%,66.9%,46.0%,58.1%,40.6%,49.3%,0.97,F (Birmingham)
2007,3,1,2,33.3%,2-4,33.3%,24-35,40.7%,1-0,100.0%,0,,,,,,,,,,,,
Career,475,247,228,52.0%,566-525,51.9%,5187-5141,50.2%,59-64,48.0%,415,65.5%,31.1%,3.6%,5.6%,64.0%,63.8%,45.5%,57.2%,42.4%,49.8%,0.99,
