Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
13-Oct-2025,Stockholm,Hard,Q1,147,248,Viktor Durasovic [NOR] d. (5) Gigante,4-2 RET,0.74,0.0%,13.3%,63.3%,42.1%,45.5%,4/6,0:29
22-Sep-2025,Orleans CH,Hard,R16,138,213,Justin Engel [GER] d. (6) Gigante,W/O,,,,,,,,
22-Sep-2025,Orleans CH,Hard,R32,138,231,(6) Gigante d. (WC) Clement Chidekh [FRA],7-6(5) 7-5,1.14,7.6%,3.8%,59.5%,72.3%,56.3%,5/7,2:01
15-Sep-2025,Saint-Tropez CH,Hard,R32,141,234,(Alt) Edas Butvilas [LTU] d. (2) Gigante,4-6 6-3 6-3,0.86,7.1%,9.1%,51.5%,62.7%,43.8%,7/13,2:19
25-Aug-2025,US Open,Hard,Q2,130,173,Coleman Wong [HKG] d. (16) Gigante,4-6 6-3 7-5,0.97,5.5%,12.1%,44.0%,65.0%,51.0%,7/12,2:14
25-Aug-2025,US Open,Hard,Q1,130,249,(16) Gigante d. Edas Butvilas [LTU],3-6 6-4 6-2,1.07,0.0%,9.8%,47.6%,74.4%,46.5%,6/10,1:51
12-Aug-2025,Cancun CH,Hard,R32,126,135,(Alt) Thiago Agustin Tirante [ARG] d. Gigante,6-1 4-2 RET,0.54,4.2%,10.4%,54.2%,53.8%,45.5%,8/11,1:00
07-Aug-2025,Cincinnati Masters,Hard,Q1,126,212,(WC) Patrick Kypson [USA] d. (21) Gigante,6-3 6-2,0.79,11.3%,11.3%,54.7%,69.0%,45.8%,3/6,1:16
27-Jul-2025,Canada Masters,Hard,R64,125,36,(27) Gabriel Diallo [CAN] d. (WC) Gigante,6-3 7-6(5),0.68,5.5%,6.6%,57.1%,69.2%,46.2%,10/12,1:46
27-Jul-2025,Canada Masters,Hard,R128,125,92,(WC) Gigante d. Borna Coric [CRO],4-6 6-2 7-6(2),1.24,8.5%,9.6%,51.1%,81.3%,50.0%,4/8,2:36
14-Jul-2025,San Marino CH,Clay,SF,137,186,Lukas Klein [SVK] d. (3) Gigante,7-6(5) 6-4,0.94,4.5%,4.5%,47.8%,81.3%,54.3%,2/3,1:38
14-Jul-2025,San Marino CH,Clay,QF,137,194,(3) Gigante d. Luka Pavlovic [FRA],3-6 6-4 6-3,1.13,0.0%,3.8%,60.3%,68.1%,45.2%,4/9,1:50
14-Jul-2025,San Marino CH,Clay,R16,137,274,(3) Gigante d. (Alt) Mili Poljicak [CRO],1-6 6-4 6-1,1.02,1.3%,6.3%,61.3%,65.3%,32.3%,8/13,1:51
14-Jul-2025,San Marino CH,Clay,R32,137,853,(3) Gigante d. (Q) Kalin Ivanovski [MKD],6-7(10) 6-3 6-3,1.23,3.0%,1.0%,64.0%,68.8%,61.1%,4/6,2:39
07-Jul-2025,Trieste CH,Clay,R32,133,225,(Q) Andrea Collarini [ARG] d. (7) Gigante,7-5 7-6(4),0.81,2.4%,7.1%,49.4%,61.9%,41.9%,6/11,2:09
30-Jun-2025,Wimbledon,Grass,Q1,133,163,Chris Rodesch [LUX] d. (23) Gigante,6-2 6-4,0.70,1.6%,12.5%,59.4%,60.5%,46.2%,4/7,1:14
