Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Stockholm R32,W vs Griekspoor,3.7,4.0,3.4,48.8%,59.2%,56.0%,63.6%,53.0%,28.1%,14.0,9.3,11.0,11.3
2025 Queens Club QF,L vs Lehecka,3.3,3.1,3.4,42.9%,48.0%,28.6%,33.3%,58.7%,22.0%,7.5,10.0,-1.5,-3.3
2025 Queens Club R16,W vs Moutet,3.7,3.7,3.6,51.1%,50.0%,70.6%,50.0%,50.5%,22.9%,9.0,9.2,7.0,8.8
2025 Stuttgart R32,L vs Nakashima,3.0,3.1,2.9,42.0%,57.1%,61.5%,50.0%,57.4%,14.3%,14.0,14.3,8.0,11.1
2025 Rome R64,L vs Berrettini,3.9,4.3,3.3,37.5%,61.8%,46.7%,40.0%,64.4%,36.4%,5.0,3.9,-0.5,-1.0
2025 Madrid R64,W vs Machac,3.0,2.9,3.0,53.9%,42.1%,0.0%,100.0%,45.0%,20.2%,8.0,11.1,-7.5,-9.3
2025 Indian Wells R128,L vs Fonseca,4.3,5.0,3.7,51.1%,43.8%,40.0%,50.0%,66.9%,19.6%,8.0,4.0,1.5,1.9
2025 Australian Open R64,W vs Cazaux,3.9,3.5,4.4,55.7%,52.9%,53.3%,40.0%,55.0%,18.3%,20.5,11.7,15.5,12.8
2024 Orleans CH F,W vs Mayot,3.9,4.2,3.4,48.2%,77.3%,66.7%,50.0%,57.0%,20.7%,8.0,6.7,2.0,2.7
2024 Lincoln CH SF,W vs Yunchaokete,4.6,4.0,5.1,49.4%,51.4%,35.3%,57.9%,63.9%,29.9%,13.0,7.7,3.5,4.7
2024 Wimbledon R128,W vs Moro Canas,3.5,3.5,3.5,46.5%,59.4%,66.7%,84.6%,61.3%,19.4%,22.5,13.7,3.0,3.1
Career (11 matches),,3.7,3.8,3.6,48.2%,54.2%,50.9%,55.7%,58.0%,22.7%,11.8,8.9,3.8,4.8
