Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Stockholm R32,W vs Griekspoor,18% (3/17),100% (3/3),0/1,13% (2/16),50% (1/2),2/2,0/1,2/2,0/1,2/2
2025 Queen's Club QF,L vs Lehecka,10% (1/10),100% (1/1),0/4,50% (5/10),20% (1/5),0/1,0/0,0/0,0/0,0/0
2025 Queen's Club R16,W vs Moutet,50% (6/12),67% (4/6),1/2,46% (6/13),50% (3/6),4/4,2/2,0/1,1/1,0/0
2025 Stuttgart R32,L vs Nakashima,21% (3/14),67% (2/3),0/3,33% (5/15),20% (1/5),2/2,1/1,3/4,0/0,0/1
2025 Rome R64,L vs Berrettini,18% (2/11),50% (1/2),0/2,36% (4/11),50% (2/4),1/1,0/1,0/0,0/0,0/0
2025 Madrid R64,W vs Machac,42% (5/12),60% (3/5),0/2,33% (4/12),50% (2/4),3/3,2/2,0/0,1/1,0/0
2025 Indian Wells R128,L vs Fonseca,33% (4/12),75% (3/4),0/4,42% (5/12),20% (1/5),3/3,1/1,0/0,0/0,0/0
2025 Australian Open R64,W vs Cazaux,47% (9/19),78% (7/9),2/4,32% (6/19),33% (2/6),4/5,1/2,1/1,1/1,0/0
2024 Orleans CH F,W vs Mayot,50% (5/10),80% (4/5),2/3,36% (4/11),25% (1/4),4/4,1/2,1/1,0/1,0/0
2024 Lincoln CH SF,W vs Yunchaokete,42% (5/12),100% (5/5),2/5,42% (5/12),0% (0/5),3/3,0/0,0/0,0/0,0/0
2024 Wimbledon R64,L vs Djokovic,18% (4/22),50% (2/4),1/4,29% (6/21),33% (2/6),1/1,0/0,1/1,0/0,0/0
2024 Wimbledon R128,W vs Moro Canas,35% (6/17),33% (2/6),0/0,12% (2/17),100% (2/2),2/2,2/2,3/3,0/0,0/0
2025 (8 matches),,30.8%,72.7%,13.6%,34.3%,35.1%,90.5%,70.0%,75.0%,75.0%,66.7%
2024 (4 matches),,32.8%,65.0%,41.7%,27.9%,29.4%,100.0%,75.0%,100.0%,0.0%,-
Career (12 matches),,31.5%,69.8%,23.5%,32.0%,33.3%,93.5%,71.4%,84.6%,60.0%,66.7%
