Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Stockholm R32,W vs Griekspoor,71% (15/21),43% (3/7),2/5,1/4,67% (2/3),1/2,0/0,54% (7/13),46% (6/13)
2025 Queen's Club QF,L vs Lehecka,75% (6/8),100% (1/1),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2025 Queen's Club R16,W vs Moutet,91% (10/11),36% (4/11),2/4,1/3,75% (9/12),0/1,0/0,- (0/0),- (0/0)
2025 Stuttgart R32,L vs Nakashima,79% (11/14),67% (2/3),1/1,0/0,50% (4/8),2/4,0/1,33% (2/6),40% (2/5)
2025 Rome R64,L vs Berrettini,56% (9/16),50% (1/2),0/2,0/0,71% (5/7),0/2,0/1,0% (0/3),0% (0/4)
2025 Madrid R64,W vs Machac,56% (10/18),43% (3/7),2/2,1/1,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2025 Indian Wells R128,L vs Fonseca,40% (8/20),33% (3/9),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2025 Australian Open R64,W vs Cazaux,83% (15/18),54% (7/13),3/5,1/2,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2024 Orleans CH F,W vs Mayot,67% (8/12),67% (4/6),2/5,1/4,63% (5/8),2/2,0/0,67% (4/6),50% (3/6)
2024 Lincoln CH SF,W vs Yunchaokete,100% (7/7),45% (5/11),2/2,1/1,0% (0/5),0/1,0/0,100% (5/5),40% (2/5)
2024 Wimbledon R64,L vs Djokovic,68% (17/25),33% (2/6),1/1,0/0,43% (3/7),0/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Moro Canas,89% (17/19),20% (2/10),3/8,1/6,100% (3/3),2/2,0/0,77% (10/13),31% (4/13)
2025 (8 matches),,66.7%,45.3%,55.0%,40.0%,60.0%,25.0%,20.0%,40.9%,36.4%
2024 (4 matches),,77.8%,39.4%,50.0%,27.3%,47.8%,50.0%,0.0%,79.2%,37.5%
Career (12 matches),,70.4%,43.0%,52.8%,33.3%,56.6%,33.3%,16.7%,60.9%,37.0%
