Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Montreal Q1,L vs Suarez Navarro,50% (2/4),21% (3/14),0/0,0/0,40% (4/10),2/4,2/3,- (0/0),- (0/0)
2018 Nottingham Q1,L vs Lao,44% (4/9),11% (1/9),0/0,0/0,20% (1/5),2/4,2/3,- (0/0),- (0/0)
2018 Charleston Q1,L vs Day,63% (10/16),60% (6/10),1/1,0/0,46% (6/13),0/2,0/1,67% (6/9),56% (5/9)
2018 Sydney Q1,L vs Witthoeft,44% (4/9),33% (1/3),0/0,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2017 New Haven Q1,L vs Zvonareva,67% (8/12),50% (2/4),1/3,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2017 Birmingham Q1,L vs Smitkova,38% (5/13),50% (1/2),0/0,0/0,71% (10/14),5/7,1/2,- (0/0),- (0/0)
2017 Rabat Q1,L vs Krunic,17% (1/6),50% (2/4),0/0,0/0,45% (5/11),3/5,1/2,- (0/0),- (0/0)
2017 Charleston R16,L vs Wozniacki,40% (4/10),50% (2/4),0/0,0/0,62% (8/13),1/3,0/1,- (0/0),- (0/0)
2017 Charleston R32,W vs Errani,45% (5/11),70% (7/10),2/3,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2017 Charleston R64,W vs Duan,67% (8/12),67% (4/6),2/2,1/1,33% (1/3),2/2,0/0,60% (3/5),80% (4/5)
2017 Charleston Q2,W vs Karatantcheva,47% (7/15),43% (6/14),2/2,1/1,63% (5/8),0/0,0/0,- (0/0),- (0/0)
2017 Charleston Q1,W vs Vickery,55% (6/11),67% (6/9),2/5,1/3,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2017 Dubai Q1,L vs Boserup,37% (10/27),100% (7/7),1/3,0/0,68% (13/19),5/7,1/2,25% (1/4),0% (0/4)
2016 Rabat R32,L vs Maria,67% (4/6),20% (1/5),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2016 Rabat Q3,L vs Soler Espinosa,53% (10/19),56% (5/9),1/3,0/1,67% (12/18),7/9,2/3,73% (8/11),20% (2/10)
2016 Rabat Q2,W vs Charif,100% (6/6),60% (6/10),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2016 Acapulco Q1,L vs Bertens,33% (3/9),40% (2/5),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2016 Rio de Janeiro Q1,L vs Duque Marino,64% (9/14),50% (4/8),1/1,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2015 Hong Kong R16,L vs Jankovic,100% (2/2),0% (0/2),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2015 Hong Kong R32,W vs Ramialison,42% (8/19),83% (5/6),2/11,1/9,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2018 (4 matches),,52.6%,30.6%,100.0%,-,44.7%,38.5%,50.0%,66.7%,55.6%
2017 (9 matches),,46.2%,61.7%,55.6%,66.7%,57.1%,61.5%,37.5%,44.4%,44.4%
2016 (5 matches),,59.3%,48.6%,66.7%,50.0%,55.1%,52.9%,50.0%,72.7%,20.0%
2015 (9 matches),,51.2%,66.7%,38.9%,27.3%,52.4%,50.0%,53.8%,45.5%,50.0%
2014 (4 matches),,52.4%,44.8%,25.0%,20.0%,47.5%,56.3%,40.0%,37.5%,50.0%
Career (95 matches),,53.6%,47.5%,53.8%,56.9%,52.9%,47.4%,44.6%,52.3%,43.2%
