Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,3,2,1,66.7%,4-2,66.7%,31-23,57.4%,1-0,100.0%,3,63.0%,50.0%,1.7%,4.5%,65.9%,56.9%,53.3%,55.7%,51.6%,53.8%,1.17,R16 (Charleston)
2016,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,0.0%,6.3%,56.3%,59.3%,47.6%,54.2%,32.8%,42.5%,0.71,R32 (Rabat)
2015,3,1,2,33.3%,2-4,33.3%,23-34,40.4%,0-0,-,1,60.0%,18.2%,1.5%,6.0%,56.7%,68.4%,44.8%,58.2%,32.4%,44.7%,0.78,R16 (Hong Kong)
2014,5,2,3,40.0%,4-8,33.3%,42-63,40.0%,0-1,0.0%,3,-,-,1.0%,6.2%,60.5%,51.2%,42.2%,47.6%,39.5%,43.6%,0.75,R16 (Nuremberg)
2013,9,2,7,22.2%,6-13,31.6%,82-107,43.4%,1-3,25.0%,8,-,-,1.6%,4.5%,62.4%,61.2%,42.8%,54.2%,39.2%,46.9%,0.86,R16 (Pattaya)
2012,19,6,13,31.6%,16-28,36.4%,189-219,46.3%,1-2,33.3%,16,-,-,2.0%,4.0%,63.0%,59.8%,42.7%,53.5%,40.7%,47.2%,0.87,R16 (3x)
2011,30,7,23,23.3%,20-48,29.4%,260-354,42.3%,3-8,27.3%,27,-,-,1.6%,3.3%,63.8%,54.6%,42.4%,50.2%,42.8%,46.6%,0.86,QF (Linz)
2010,38,18,20,47.4%,39-48,44.8%,373-425,46.7%,2-3,40.0%,30,-,-,2.6%,4.7%,63.0%,60.8%,45.3%,55.1%,42.2%,48.7%,0.94,QF (4x)
2009,14,5,9,35.7%,13-19,40.6%,135-158,46.1%,2-1,66.7%,13,-,-,1.6%,2.4%,65.3%,55.5%,42.8%,51.1%,42.9%,46.9%,0.88,R16 (2x)
2008,28,8,20,28.6%,18-40,31.0%,211-309,40.6%,4-1,80.0%,24,-,-,2.3%,5.5%,60.6%,56.9%,41.5%,50.8%,41.1%,46.0%,0.83,QF (Bangalore)
2007,31,11,20,35.5%,24-40,37.5%,251-335,42.8%,1-4,20.0%,22,-,-,1.6%,4.0%,64.3%,56.2%,44.7%,52.1%,39.7%,45.9%,0.83,SF (Guangzhou)
2006,25,10,15,40.0%,22-33,40.0%,218-271,44.6%,1-0,100.0%,5,-,-,2.8%,4.2%,67.4%,51.6%,39.8%,47.7%,39.4%,43.4%,0.75,QF (Tashkent)
2005,5,2,3,40.0%,5-6,45.5%,47-53,47.0%,0-0,-,0,,,,,,,,,,,,R16 (Quebec City)
2004,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,0,,,,,,,,,,,,R32 (Hyderabad)
2003,15,7,8,46.7%,16-20,44.4%,170-174,49.4%,2-3,40.0%,1,-,-,3.1%,10.8%,60.0%,64.1%,26.9%,49.2%,32.1%,41.5%,0.63,QF (2x)
2002,8,5,3,62.5%,11-6,64.7%,80-65,55.2%,2-0,100.0%,0,,,,,,,,,,,,SF (Quebec City)
2001,2,0,2,0.0%,1-4,20.0%,16-29,35.6%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2000,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Tashkent)
Career,238,86,152,36.1%,202-325,38.3%,2149-2660,44.7%,20-26,43.5%,154,60.0%,34.8%,2.0%,4.2%,63.2%,57.5%,43.2%,52.2%,41.4%,46.9%,0.87,
