Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,6,2,4,33.3%,6-8,42.9%,62-74,45.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2012,10,6,4,60.0%,12-10,54.5%,108-107,50.2%,3-0,100.0%,0,,,,,,,,,,,,SF (Las Vegas NV 50K)
2011,3,1,2,33.3%,3-5,37.5%,38-47,44.7%,1-2,33.3%,0,,,,,,,,,,,,R16 (Nassau 100K)
2009,19,15,4,78.9%,30-10,75.0%,213-126,62.8%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2008,4,3,1,75.0%,6-3,66.7%,53-43,55.2%,1-2,33.3%,0,,,,,,,,,,,,SF (Moscow 75K)
2007,1,0,1,0.0%,1-2,33.3%,10-14,41.7%,0-0,-,0,,,,,,,,,,,,R32 (Bratislava 1 100K)
2006,6,3,3,50.0%,8-8,50.0%,76-72,51.4%,1-0,100.0%,0,,,,,,,,,,,,QF (Putignano 25K)
2005,29,20,9,69.0%,43-26,62.3%,339-280,54.8%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
2004,24,13,11,54.2%,28-29,49.1%,274-288,48.8%,4-7,36.4%,0,,,,,,,,,,,,W (2x)
2003,13,4,9,30.8%,9-19,32.1%,118-148,44.4%,0-2,0.0%,0,,,,,,,,,,,,QF (Tbilisi 25K)
2002,18,13,5,72.2%,23-14,62.2%,179-155,53.6%,0-1,0.0%,0,,,,,,,,,,,,W (Coatzacoalcos 25K)
2001,28,18,10,64.3%,41-27,60.3%,337-290,53.7%,1-2,33.3%,0,,,,,,,,,,,,W (Magli 25K)
2000,23,12,11,52.2%,24-21,53.3%,219-196,52.8%,2-2,50.0%,0,,,,,,,,,,,,F (Pampalona 25K)
1999,14,7,7,50.0%,13-16,44.8%,129-135,48.9%,2-1,66.7%,0,,,,,,,,,,,,SF (Vigo 10K)
1998,14,8,6,57.1%,16-18,47.1%,155-167,48.1%,1-1,50.0%,0,,,,,,,,,,,,SF (Plzen 10K)
1997,7,3,4,42.9%,5-9,35.7%,56-65,46.3%,2-1,66.7%,0,,,,,,,,,,,,QF (Batumi 10K)
Career,219,128,91,58.4%,268-225,54.4%,2366-2207,51.7%,22-24,47.8%,0,,,,,,,,,,,,
