Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Montreal Q1,L vs Suarez Navarro,0.96,0.74,54.2,2.7,0.0%,42.9%,0.0%,40.7%,56.1%,33.3%
2018 Nottingham Q1,L vs Lao,0.87,0.69,49.7,2.8,3.8%,50.0%,4.0%,52.0%,40.5%,37.8%
2018 Charleston Q1,L vs Day,0.88,0.87,63.8,3.7,5.3%,61.4%,2.0%,49.0%,50.0%,37.3%
2018 Sydney Q1,L vs Witthoeft,0.87,0.54,36.9,2.2,0.0%,50.0%,0.0%,53.3%,29.6%,30.4%
2017 New Haven Q1,L vs Zvonareva,0.85,0.66,44.9,4.4,5.3%,55.3%,6.3%,56.3%,34.3%,34.5%
2017 Birmingham Q1,L vs Smitkova,1.15,0.64,59.1,2.9,7.5%,47.5%,2.6%,51.3%,27.6%,28.6%
2017 Rabat Q1,L vs Krunic,0.90,0.53,33.0,2.0,0.0%,35.7%,0.0%,46.2%,33.3%,36.4%
2017 Charleston R16,L vs Wozniacki,0.90,0.60,37.6,2.1,2.9%,48.6%,0.0%,45.5%,33.3%,37.5%
2017 Charleston R32,W vs Errani,1.15,1.68,41.7,2.2,0.0%,51.9%,4.0%,52.0%,63.6%,76.2%
2017 Charleston R64,W vs Duan,0.89,1.55,54.8,3.8,3.6%,67.9%,0.0%,71.4%,58.1%,46.4%
2017 Charleston Q2,W vs Karatantcheva,1.03,1.30,57.0,3.3,0.0%,60.5%,2.9%,54.3%,57.1%,50.0%
2017 Charleston Q1,W vs Vickery,1.13,1.40,47.6,2.4,0.0%,55.2%,3.8%,53.8%,61.3%,51.7%
2017 Dubai Q1,L vs Boserup,0.98,0.95,91.4,11.8,4.2%,56.9%,2.9%,47.8%,45.5%,46.3%
2016 Rabat R32,L vs Maria,0.89,0.64,47.5,2.2,0.0%,50.0%,0.0%,59.1%,33.3%,32.1%
2016 Rabat Q3,L vs Soler Espinosa,0.95,0.84,62.9,17.5,1.5%,58.2%,1.6%,54.0%,43.3%,33.3%
2016 Rabat Q2,W vs Charif,0.94,2.76,28.0,2.0,10.0%,65.0%,5.0%,80.0%,88.2%,71.4%
2016 Acapulco Q1,L vs Bertens,0.97,0.64,42.4,2.1,0.0%,51.5%,3.1%,40.6%,24.1%,48.1%
2016 Rio de Janeiro Q1,L vs Duque Marino,0.93,0.85,62.5,4.6,0.0%,56.5%,0.0%,54.5%,46.2%,34.7%
2015 Hong Kong R16,L vs Jankovic,0.92,0.46,36.1,2.1,4.5%,40.9%,0.0%,42.9%,34.8%,22.7%
2015 Hong Kong R32,W vs Ramialison,1.19,1.34,64.4,2.3,6.8%,54.5%,7.1%,59.5%,40.6%,57.1%
2018 (4 matches),,0.89,0.74,53.4,2.7,2.8%,53.1%,1.5%,48.9%,46.0%,35.3%
2017 (9 matches),,1.00,0.97,56.1,2.9,3.0%,53.7%,2.6%,52.4%,46.0%,44.9%
2016 (5 matches),,0.94,0.88,53.8,2.9,1.6%,56.3%,1.7%,55.2%,43.6%,39.0%
2015 (9 matches),,0.97,0.87,51.2,2.2,4.4%,47.6%,3.4%,53.8%,44.2%,44.8%
2014 (4 matches),,0.99,0.83,53.7,2.8,3.3%,53.6%,0.0%,46.0%,41.4%,42.1%
Career (95 matches),,1.00,0.92,54.7,2.6,3.2%,54.0%,2.0%,53.1%,42.7%,42.6%
