Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2018 Montreal Q1,L vs Suarez Navarro,67% (6/9),50% (3/6),1/6,75% (6/8),0% (0/6),0/3,0/0,0/0,0/0,0/0
2018 Nottingham Q1,L vs Lao,44% (4/9),25% (1/4),0/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,1/1
2018 Charleston Q1,L vs Day,41% (7/17),86% (6/7),3/6,41% (7/17),0% (0/7),4/5,0/2,2/2,0/0,2/2
2018 Sydney Q1,L vs Witthoeft,22% (2/9),50% (1/2),0/4,75% (6/8),33% (2/6),0/1,0/0,2/2,0/0,1/1
2017 New Haven Q1,L vs Zvonareva,25% (3/12),67% (2/3),0/3,42% (5/12),20% (1/5),2/2,1/1,1/2,0/0,0/1
2017 Birmingham Q1,L vs Smitkova,10% (1/10),100% (1/1),0/3,78% (7/9),43% (3/7),0/1,0/0,1/2,0/0,0/0
2017 Rabat Q1,L vs Krunic,25% (2/8),100% (2/2),2/5,86% (6/7),0% (0/6),1/2,0/0,1/2,0/0,1/1
2017 Charleston R16,L vs Wozniacki,22% (2/9),100% (2/2),1/4,78% (7/9),29% (2/7),1/2,0/0,1/2,0/0,0/1
2017 Charleston R32,W vs Errani,88% (7/8),100% (7/7),3/3,50% (4/8),25% (1/4),3/5,0/1,0/0,0/1,0/0
2017 Charleston R64,W vs Duan,56% (5/9),80% (4/5),1/1,20% (2/10),0% (0/2),3/4,1/2,1/1,1/1,0/0
2017 Charleston Q2,W vs Karatantcheva,80% (8/10),75% (6/8),1/3,40% (4/10),25% (1/4),4/6,2/2,1/1,1/1,0/0
2017 Charleston Q1,W vs Vickery,89% (8/9),75% (6/8),2/3,56% (5/9),40% (2/5),3/5,1/2,0/0,1/1,0/0
2017 Dubai Q1,L vs Boserup,47% (7/15),100% (7/7),3/5,63% (10/16),40% (4/10),3/7,1/2,2/3,0/1,1/1
2016 Rabat R32,L vs Maria,44% (4/9),25% (1/4),0/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,1/1
2016 Rabat Q3,L vs Soler Espinosa,47% (8/17),63% (5/8),3/6,63% (10/16),40% (4/10),4/5,0/1,3/3,0/1,1/1
2016 Rabat Q2,W vs Charif,100% (6/6),100% (6/6),1/1,43% (3/7),67% (2/3),5/6,2/2,0/0,1/1,0/0
2016 Acapulco Q1,L vs Bertens,33% (3/9),67% (2/3),1/4,63% (5/8),0% (0/5),1/2,0/0,1/2,0/0,1/1
2016 Rio de Janeiro Q1,L vs Duque Marino,47% (7/15),57% (4/7),3/5,40% (6/15),0% (0/6),3/3,0/0,1/2,0/0,1/1
2015 Hong Kong R16,L vs Jankovic,14% (1/7),0% (0/1),0/5,86% (6/7),17% (1/6),0/0,0/0,0/0,0/0,0/0
2015 Hong Kong R32,W vs Ramialison,45% (5/11),100% (5/5),2/3,55% (6/11),50% (3/6),4/5,2/3,0/0,1/2,0/0
2018 (4 matches),,43.2%,57.9%,20.0%,56.1%,8.7%,40.0%,0.0%,100.0%,-,100.0%
2017 (9 matches),,47.8%,86.0%,43.3%,55.6%,28.0%,58.8%,60.0%,61.5%,60.0%,50.0%
2016 (5 matches),,50.0%,64.3%,40.0%,51.9%,21.4%,76.5%,66.7%,75.0%,50.0%,100.0%
2015 (9 matches),,42.0%,86.5%,36.1%,62.7%,25.0%,63.0%,75.0%,72.7%,50.0%,83.3%
2014 (4 matches),,40.0%,72.2%,29.4%,51.2%,4.5%,50.0%,0.0%,20.0%,-,0.0%
Career (95 matches),,44.1%,76.5%,33.0%,52.1%,20.4%,63.8%,64.5%,59.1%,61.3%,64.0%
