Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,144,50,94,34.7%,114-195,36.9%,1228-1572,43.9%,10-14,41.7%,90,-,-,1.5%,4.4%,62.4%,56.4%,43.3%,51.4%,39.9%,45.8%,0.82
Clay,67,26,41,38.8%,64-92,41.0%,671-776,46.4%,5-10,33.3%,47,60.0%,34.8%,2.1%,3.7%,64.0%,58.2%,43.1%,52.7%,44.7%,48.7%,0.95
Grass,22,7,15,31.8%,18-34,34.6%,203-269,43.0%,3-2,60.0%,16,-,-,4.3%,5.5%,63.8%,61.3%,43.7%,54.9%,38.5%,46.7%,0.85
Carpet,5,3,2,60.0%,6-4,60.0%,47-43,52.2%,2-0,100.0%,1,-,-,1.9%,1.9%,73.6%,48.7%,42.9%,47.2%,41.7%,44.2%,0.79
Grand Slams,44,17,27,38.6%,39-61,39.0%,401-509,44.1%,2-5,28.6%,34,-,-,2.2%,4.6%,64.2%,58.0%,42.2%,52.4%,40.1%,46.3%,0.84
Premiers,69,24,45,34.8%,53-93,36.3%,574-749,43.4%,9-5,64.3%,61,63.0%,50.0%,1.9%,3.6%,63.4%,56.5%,42.1%,51.3%,41.5%,46.5%,0.85
Internationals,108,38,70,35.2%,94-147,39.0%,995-1206,45.2%,8-12,40.0%,55,55.6%,15.0%,2.0%,4.7%,62.4%,58.5%,45.0%,53.4%,42.2%,47.7%,0.91
Semi-finals,2,0,2,0.0%,0-3,0.0%,2-18,10.0%,0-0,-,0,,,,,,,,,,,
Quarter-finals,11,2,9,18.2%,7-19,26.9%,105-143,42.3%,2-2,50.0%,4,-,-,2.9%,3.8%,64.2%,53.6%,45.2%,50.6%,38.2%,44.8%,0.77
vs Righties,218,76,142,34.9%,179-302,37.2%,1937-2439,44.3%,16-26,38.1%,142,60.0%,34.8%,1.9%,4.2%,63.3%,57.4%,43.3%,52.2%,41.1%,46.7%,0.86
vs Lefties,19,10,9,52.6%,22-21,51.2%,202-206,49.5%,4-0,100.0%,11,-,-,3.5%,5.4%,62.7%,59.2%,43.5%,53.3%,44.3%,48.8%,0.95
vs Top 10,20,0,20,0.0%,1-40,2.4%,90-245,26.9%,0-1,0.0%,18,-,-,1.4%,3.8%,65.0%,53.3%,34.9%,46.8%,31.4%,39.1%,0.59
