Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Dallas F,L vs Shelton,33% (5/15),40% (2/5),0/3,20% (3/15),0% (0/3),2/2,1/1,0/0,0/0,0/0
2026 Australian Open R16,L vs Musetti,13% (2/15),0% (0/2),0/4,40% (6/15),33% (2/6),0/0,0/0,1/1,0/0,1/1
2026 United Cup SF,L vs Hurkacz,8% (1/12),0% (0/1),0/0,8% (1/12),100% (1/1),0/0,0/0,2/2,0/0,2/2
2025 Tour Finals RR,L vs Alcaraz,24% (4/17),25% (1/4),1/2,38% (6/16),50% (3/6),1/1,0/0,2/3,0/0,1/1
2025 Tour Finals RR,W vs Musetti,67% (6/9),33% (2/6),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2025 Tour Finals RR,L vs De Minaur,9% (1/11),100% (1/1),0/2,40% (4/10),50% (2/4),1/1,0/0,1/1,0/0,1/1
2025 Basel R32,W vs Vacherot,29% (5/17),80% (4/5),0/3,41% (7/17),43% (3/7),1/3,0/1,1/2,0/0,1/1
2025 Shanghai R32,L vs Mpetshi Perricard,0% (0/11),- (0/0),0/2,27% (3/11),33% (1/3),0/0,0/0,1/1,0/0,0/0
2025 Tokyo F,L vs Alcaraz,30% (3/10),33% (1/3),0/3,50% (5/10),40% (2/5),1/1,0/0,2/2,0/0,2/2
2025 Tokyo SF,W vs Brooksby,44% (4/9),50% (2/4),0/0,10% (1/10),100% (1/1),1/1,1/1,0/0,1/1,0/0
2025 US Open QF,L vs Djokovic,30% (6/20),33% (2/6),0/3,25% (5/20),20% (1/5),1/2,1/1,2/3,0/0,0/1
2025 US Open R16,W vs Machac,43% (6/14),67% (4/6),0/0,0% (0/14),- (0/0),2/2,1/1,0/0,0/0,0/0
2025 US Open R128,W vs Nava,43% (6/14),67% (4/6),0/0,13% (2/15),100% (2/2),2/2,1/1,0/0,1/1,0/0
2025 Canada SF,L vs Shelton,11% (1/9),0% (0/1),0/2,50% (5/10),40% (2/5),0/0,0/0,0/1,0/0,0/1
2025 Canada QF,W vs Rublev,20% (2/10),100% (2/2),0/1,9% (1/11),0% (0/1),1/2,1/2,1/1,0/1,0/0
2025 Canada R32,W vs Diallo,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2025 Wimbledon SF,L vs Alcaraz,10% (2/21),50% (1/2),0/2,23% (5/22),40% (2/5),0/0,0/0,3/4,0/0,2/2
2025 Wimbledon QF,W vs Khachanov,26% (5/19),60% (3/5),0/3,16% (3/19),0% (0/3),3/3,2/2,1/1,0/0,0/0
2025 Wimbledon R32,W vs Davidovich Fokina,45% (9/20),78% (7/9),0/1,22% (4/18),75% (3/4),5/5,1/2,0/0,0/1,0/0
2025 Wimbledon R64,W vs Diallo,29% (7/24),43% (3/7),0/3,12% (3/25),0% (0/3),3/3,2/2,3/3,1/1,0/0
2026 (3 matches),,19.0%,25.0%,0.0%,23.8%,30.0%,100.0%,100.0%,100.0%,-,100.0%
2025 (35 matches),,27.6%,62.4%,10.0%,17.4%,45.3%,92.1%,85.3%,85.4%,78.6%,89.5%
2024 (40 matches),,29.4%,64.1%,19.2%,19.7%,42.5%,89.0%,95.7%,73.5%,100.0%,63.6%
2023 (29 matches),,31.9%,63.5%,13.8%,23.3%,24.7%,77.5%,86.7%,81.5%,84.6%,57.1%
2022 (26 matches),,31.4%,65.8%,28.6%,18.5%,40.9%,93.2%,80.8%,87.1%,80.0%,80.0%
Career (327 matches),,30.4%,62.9%,19.6%,26.7%,38.8%,84.1%,84.1%,78.6%,85.6%,77.2%
