Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dallas F,L vs Shelton,0.75,0.92,70.1,6.8,20.5%,71.8%,17.6%,73.5%,36.2%,31.0%
2026 Australian Open R16,L vs Musetti,0.95,0.51,30.0,2.3,4.4%,60.0%,20.5%,61.5%,20.9%,21.1%
2026 United Cup SF,L vs Hurkacz,0.88,0.69,53.2,2.8,10.5%,63.2%,22.9%,74.3%,25.0%,25.0%
2025 Tour Finals RR,L vs Alcaraz,0.95,0.86,61.4,5.4,11.5%,63.9%,17.0%,62.3%,31.8%,35.5%
2025 Tour Finals RR,W vs Musetti,0.96,1.78,43.0,2.4,27.6%,79.3%,18.5%,74.1%,46.5%,39.5%
2025 Tour Finals RR,L vs De Minaur,0.87,0.68,49.6,2.6,5.6%,55.6%,18.2%,66.7%,40.0%,19.4%
2025 Basel R32,W vs Vacherot,1.11,1.14,73.2,6.1,21.7%,63.3%,12.5%,62.5%,37.3%,38.5%
2025 Shanghai R32,L vs Mpetshi Perricard,0.78,0.59,50.3,2.4,19.4%,71.0%,10.0%,73.3%,23.3%,18.5%
2025 Tokyo F,L vs Alcaraz,0.82,0.67,47.0,2.4,11.8%,61.8%,6.3%,53.1%,33.3%,36.7%
2025 Tokyo SF,W vs Brooksby,1.17,1.64,48.0,2.4,24.2%,75.8%,17.2%,72.4%,27.6%,44.8%
2025 US Open QF,L vs Djokovic,0.78,0.81,36.6,2.1,8.1%,64.5%,12.7%,69.1%,38.4%,30.3%
2025 US Open R16,W vs Machac,1.17,2.38,29.7,2.2,25.0%,77.8%,15.2%,84.8%,37.2%,39.5%
2025 US Open R128,W vs Nava,1.14,1.74,29.2,2.2,6.5%,84.8%,19.0%,61.9%,36.5%,43.8%
2025 Canada SF,L vs Shelton,0.92,0.55,47.7,2.4,9.4%,50.0%,3.4%,65.5%,37.0%,12.5%
2025 Canada QF,W vs Rublev,1.13,1.38,50.6,2.0,31.6%,76.3%,22.9%,71.4%,25.0%,40.0%
2025 Canada R32,W vs Diallo,1.07,2.29,34.0,2.0,11.1%,77.8%,9.5%,81.0%,50.0%,38.7%
2025 Wimbledon SF,L vs Alcaraz,0.98,0.78,41.5,2.1,14.1%,71.9%,17.5%,70.2%,27.6%,18.2%
2025 Wimbledon QF,W vs Khachanov,1.15,1.51,35.5,2.0,12.5%,75.0%,18.4%,69.4%,30.2%,42.9%
2025 Wimbledon R32,W vs Davidovich Fokina,1.07,1.48,27.9,2.0,18.5%,76.9%,9.1%,61.8%,40.9%,42.2%
2025 Wimbledon R64,W vs Diallo,0.98,1.39,46.7,3.4,19.7%,76.1%,21.0%,74.2%,32.6%,38.2%
2026 (3 matches),,0.86,0.70,50.9,3.2,11.5%,64.8%,20.4%,69.4%,27.7%,25.9%
2025 (35 matches),,1.02,1.23,48.2,2.5,15.7%,72.7%,14.1%,70.2%,33.9%,34.7%
2024 (40 matches),,1.05,1.26,42.8,2.5,12.8%,72.1%,13.0%,69.1%,32.4%,38.0%
2023 (29 matches),,1.02,1.13,52.3,3.0,10.9%,66.6%,10.8%,68.1%,36.9%,35.9%
2022 (26 matches),,1.01,1.24,53.0,2.6,13.2%,70.2%,10.4%,70.5%,37.1%,35.4%
Career (327 matches),,1.04,1.10,50.8,2.8,11.9%,67.1%,10.9%,65.9%,35.2%,35.7%
