Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,20,12,8,60.0%,30-24,55.6%,296-282,51.2%,11-6,64.7%,20,88.7%,11.9%,18.6%,1.8%,68.5%,79.5%,51.5%,70.7%,33.1%,51.2%,1.13,F (Dallas)
2025,71,49,22,69.0%,117-67,63.6%,1043-882,54.2%,25-22,53.2%,69,89.6%,18.1%,14.6%,2.4%,63.9%,79.4%,54.4%,70.4%,35.4%,52.5%,1.19,W (2x)
2024,78,55,23,70.5%,136-72,65.4%,1130-929,54.9%,23-12,65.7%,78,88.5%,20.0%,13.2%,2.3%,62.4%,78.4%,55.3%,69.7%,35.7%,52.6%,1.18,W (3x)
2023,77,53,24,68.8%,129-65,66.5%,1069-875,55.0%,25-17,59.5%,76,86.7%,22.5%,12.2%,2.9%,60.0%,78.4%,54.3%,68.8%,37.7%,53.0%,1.21,W (3x)
2022,68,47,21,69.1%,117-68,63.2%,1015-841,54.7%,24-20,54.5%,62,84.5%,24.7%,12.1%,2.6%,62.0%,76.4%,52.6%,67.3%,38.2%,52.4%,1.17,W (3x)
2021,56,34,22,60.7%,85-65,56.7%,791-742,51.6%,20-15,57.1%,56,82.1%,20.4%,11.0%,3.6%,58.9%,75.1%,51.5%,65.4%,36.0%,50.8%,1.04,F (St. Petersburg)
2020,29,14,15,48.3%,41-40,50.6%,412-388,51.5%,5-11,31.3%,29,84.1%,19.5%,14.1%,2.5%,60.6%,78.0%,50.7%,67.3%,36.0%,51.3%,1.10,F (Acapulco)
2019,61,32,29,52.5%,73-71,50.7%,719-724,49.8%,17-12,58.6%,58,83.9%,14.9%,11.7%,3.2%,58.6%,76.1%,51.5%,65.9%,33.2%,49.7%,0.97,W (Eastbourne)
2018,44,23,21,52.3%,60-55,52.2%,573-578,49.8%,20-8,71.4%,44,80.2%,18.2%,10.8%,3.2%,59.7%,74.2%,49.2%,64.1%,35.4%,49.7%,0.99,SF (2x)
2017,26,13,13,50.0%,33-34,49.3%,350-335,51.1%,5-10,33.3%,26,81.7%,20.8%,10.2%,3.2%,56.6%,73.3%,53.3%,64.6%,36.0%,50.2%,1.02,QF (3x)
2016,37,15,22,40.5%,41-55,42.7%,452-482,48.4%,8-8,50.0%,37,78.4%,18.0%,10.3%,3.4%,56.9%,73.3%,47.7%,62.3%,34.5%,48.8%,0.91,F (Memphis)
2015,2,1,1,50.0%,2-2,50.0%,18-17,51.4%,0-0,-,2,77.8%,23.5%,13.0%,0.8%,53.4%,65.7%,52.5%,59.5%,34.3%,48.7%,0.85,R32 (Nottingham)
Career,569,348,221,61.2%,864-618,58.3%,7868-7075,52.7%,183-141,56.5%,557,85.0%,19.6%,12.4%,2.8%,60.7%,76.9%,52.4%,67.3%,35.8%,51.4%,1.09,
