Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Alexander Zverev [GER],9,5,64.3%,12,10,2,83.3%,2016,2025,14,1.03,10.4%,3.1%,62.1%,81.4%,50.6%,69.7%,31.0%,64.8%,29.4%
14,Cameron Norrie [GBR],8,6,57.1%,7,5,2,71.4%,2019,2024,12,1.06,15.0%,2.1%,61.5%,76.2%,51.8%,66.8%,35.1%,58.8%,32.0%
12,Alex De Minaur [AUS],5,7,41.7%,7,2,5,28.6%,2018,2025,12,0.90,10.9%,2.4%,59.4%,74.8%,47.6%,63.8%,32.7%,64.6%,33.3%
11,Marcos Giron [USA],9,2,81.8%,8,5,3,62.5%,2015,2026,11,1.16,11.8%,2.8%,63.1%,77.5%,51.0%,67.7%,37.4%,61.8%,35.6%
11,Novak Djokovic [SRB],0,11,0.0%,6,0,6,0.0%,2019,2025,11,0.76,10.0%,3.6%,58.7%,69.2%,43.8%,58.7%,31.5%,53.3%,28.6%
11,Denis Shapovalov [CAN],5,6,45.5%,5,0,5,0.0%,2018,2025,11,0.99,9.9%,3.1%,60.9%,80.1%,48.1%,67.6%,31.9%,47.8%,39.7%
9,Reilly Opelka [USA],8,1,88.9%,10,8,2,80.0%,2015,2026,8,1.16,11.1%,3.0%,62.1%,80.0%,60.8%,72.8%,31.6%,82.8%,26.7%
9,Tommy Paul [USA],4,5,44.4%,5,3,2,60.0%,2015,2026,8,1.04,7.5%,2.8%,58.6%,74.6%,49.0%,64.0%,37.4%,75.0%,42.1%
9,Lorenzo Sonego [ITA],7,2,77.8%,6,4,2,66.7%,2018,2025,9,1.22,7.7%,2.0%,56.8%,75.9%,59.9%,69.0%,37.7%,60.5%,44.8%
9,Andrey Rublev [RUS],5,4,55.6%,4,3,1,75.0%,2018,2025,9,0.96,13.2%,3.3%,58.3%,74.6%,46.2%,62.8%,35.6%,67.1%,40.0%
8,Alejandro Davidovich Fokina [ESP],4,4,50.0%,5,0,5,0.0%,2018,2025,8,1.06,12.7%,2.3%,60.6%,72.1%,48.0%,62.6%,39.8%,67.7%,40.8%
8,Frances Tiafoe [USA],7,1,87.5%,4,4,0,100.0%,2016,2024,8,1.16,14.3%,3.5%,60.0%,74.6%,56.6%,67.4%,37.9%,63.8%,42.9%
7,Lorenzo Musetti [ITA],3,4,42.9%,2,1,1,50.0%,2022,2026,6,0.97,10.6%,1.0%,63.2%,72.4%,53.7%,65.5%,33.5%,53.8%,35.1%
7,Hubert Hurkacz [POL],4,3,57.1%,8,5,3,62.5%,2019,2026,7,1.03,13.1%,2.5%,60.8%,81.6%,55.1%,71.2%,29.5%,73.9%,17.9%
7,Alexander Bublik [KAZ],3,4,42.9%,4,2,2,50.0%,2019,2025,6,1.04,11.9%,2.0%,65.6%,74.7%,53.2%,67.3%,34.1%,60.0%,25.0%
