Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dallas F,L vs Shelton,4.0,4.0,4.1,50.0%,55.2%,69.2%,40.0%,61.5%,3.0%,12.5,8.5,8.0,8.6
2026 Australian Open R16,L vs Musetti,4.0,4.0,4.0,35.2%,51.6%,69.2%,37.5%,58.8%,8.2%,-8.5,-5.8,-5.0,-5.0
2026 United Cup SF,L vs Hurkacz,2.8,3.4,2.3,45.5%,47.6%,55.6%,42.9%,46.5%,3.6%,1.0,1.6,3.0,3.8
2025 Tour Finals RR,L vs De Minaur,4.8,5.0,4.7,45.5%,55.6%,42.9%,42.1%,45.1%,11.2%,-3.5,-3.2,7.0,5.2
2025 Tour Finals RR,L vs Alcaraz,3.6,3.4,3.8,48.3%,43.9%,52.9%,50.0%,51.8%,5.0%,2.0,1.3,8.5,5.7
2025 Tour Finals RR,W vs Musetti,4.0,4.1,4.0,54.1%,59.4%,58.3%,61.5%,50.9%,3.5%,7.0,6.3,12.5,11.6
2025 Basel R32,W vs Vacherot,4.0,3.5,4.5,56.7%,51.0%,28.6%,34.8%,51.6%,5.5%,1.5,0.9,5.0,2.9
2025 Shanghai R32,L vs Mpetshi Perricard,3.5,4.2,2.8,43.2%,50.0%,50.0%,100.0%,57.9%,11.9%,8.0,10.8,-1.5,-2.9
2025 Tokyo F,L vs Alcaraz,3.8,3.6,4.1,49.4%,34.5%,46.7%,62.5%,59.1%,3.7%,0.0,0.0,3.0,3.9
2025 Tokyo SF,W vs Brooksby,4.2,3.5,5.0,61.8%,58.6%,54.5%,16.7%,48.3%,4.8%,11.5,13.1,-8.5,-8.7
2025 US Open QF,L vs Djokovic,4.6,4.6,4.6,47.9%,53.8%,56.7%,41.2%,49.7%,4.4%,4.0,1.8,8.5,3.6
2025 US Open R16,W vs Machac,3.4,3.3,3.5,60.0%,55.0%,40.0%,60.0%,47.1%,5.5%,5.5,6.4,8.5,8.3
2025 US Open R128,W vs Nava,3.3,3.2,3.3,52.8%,62.9%,64.3%,58.3%,39.3%,2.7%,7.0,7.8,-2.5,-1.8
2025 Canada SF,L vs Shelton,3.9,4.3,3.4,43.1%,50.0%,36.4%,30.0%,64.3%,3.3%,5.0,5.3,-4.0,-7.0
2025 Canada QF,W vs Rublev,3.2,2.9,3.6,61.7%,33.3%,42.9%,50.0%,37.5%,6.0%,7.5,15.6,2.0,2.1
2025 Canada R32,W vs Diallo,3.2,3.3,3.1,58.7%,58.3%,57.1%,80.0%,66.2%,12.0%,8.5,10.0,1.0,2.3
2025 Wimbledon SF,L vs Alcaraz,2.7,2.7,2.8,50.0%,41.9%,38.5%,37.5%,43.2%,5.0%,6.5,8.3,3.0,2.6
2025 Wimbledon QF,W vs Khachanov,4.0,3.6,4.3,56.9%,51.4%,45.5%,42.1%,50.1%,6.2%,14.0,10.1,6.5,4.0
2025 Wimbledon R16,W vs Thompson,3.2,2.6,3.7,71.4%,80.0%,100.0%,100.0%,47.0%,5.7%,10.5,40.4,12.5,40.3
2025 Wimbledon R32,W vs Davidovich Fokina,4.3,4.3,4.3,59.1%,58.5%,36.8%,54.5%,58.1%,5.9%,27.5,11.5,10.5,6.0
Career (169 matches),,4.0,4.0,4.0,51.9%,51.1%,49.7%,47.7%,51.0%,6.0%,7.2,5.9,2.3,1.9
