Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Dallas F,L vs Shelton,0.0%,-,8.0%,69.2%,17.4%,25.0%,0.0%,7.1%,16.7%,0.8%,50.0%,-46,-29
2026 Australian Open R16,L vs Musetti,1.4%,100.0%,8.5%,64.3%,10.1%,15.6%,0.0%,5.0%,21.4%,1.1%,0.0%,-13,-5
2026 United Cup SF,L vs Hurkacz,1.6%,100.0%,4.0%,66.7%,21.6%,43.8%,0.0%,11.9%,35.3%,1.3%,0.0%,67,74
2025 Tour Finals RR,L vs De Minaur,0.0%,-,6.7%,55.6%,8.2%,7.4%,0.0%,6.5%,27.8%,1.1%,33.3%,-57,-45
2025 Tour Finals RR,L vs Alcaraz,1.0%,100.0%,12.0%,48.3%,14.5%,19.6%,25.0%,13.3%,38.9%,0.3%,0.0%,-12,0
2025 Tour Finals RR,W vs Musetti,4.7%,50.0%,13.4%,63.2%,18.8%,31.8%,20.0%,14.1%,22.2%,1.3%,33.3%,8,25
2025 Basel R32,W vs Vacherot,0.0%,-,6.2%,64.3%,13.0%,28.0%,50.0%,8.6%,34.8%,1.1%,25.0%,-37,7
2025 Shanghai R32,L vs Mpetshi Perricard,0.0%,-,13.6%,75.0%,18.6%,17.4%,33.3%,11.1%,14.3%,1.4%,50.0%,-59,-35
2025 Tokyo F,L vs Alcaraz,0.0%,-,7.0%,44.4%,13.6%,13.5%,16.7%,14.0%,54.5%,0.5%,0.0%,-24,-49
2025 Tokyo SF,W vs Brooksby,2.0%,100.0%,5.8%,85.7%,19.4%,25.0%,40.0%,5.1%,0.0%,0.5%,0.0%,-73,-23
2025 US Open QF,L vs Djokovic,0.0%,-,7.0%,88.9%,12.4%,20.6%,50.0%,6.0%,23.8%,1.0%,20.0%,-70,-43
2025 US Open R16,W vs Machac,0.0%,-,1.3%,50.0%,15.0%,23.5%,25.0%,9.5%,50.0%,0.5%,0.0%,-62,-42
2025 US Open R128,W vs Nava,0.0%,-,8.0%,93.3%,11.0%,14.3%,0.0%,6.4%,37.5%,0.0%,-,-42,11
2025 Canada SF,L vs Shelton,0.0%,-,13.4%,66.7%,10.5%,11.5%,9.1%,4.4%,10.0%,0.0%,-,-30,-40
2025 Canada QF,W vs Rublev,0.0%,-,1.5%,0.0%,22.5%,29.4%,0.0%,9.0%,50.0%,0.6%,100.0%,-19,18
2025 Canada R32,W vs Diallo,0.0%,-,2.7%,33.3%,20.3%,35.7%,100.0%,4.0%,0.0%,0.7%,0.0%,14,-24
2025 Wimbledon SF,L vs Alcaraz,2.0%,100.0%,8.5%,50.0%,20.7%,28.6%,50.0%,13.0%,40.0%,1.9%,50.0%,16,45
2025 Wimbledon QF,W vs Khachanov,4.5%,100.0%,9.4%,71.4%,15.4%,26.9%,25.0%,9.3%,25.9%,1.4%,20.0%,-46,-14
2025 Wimbledon R16,W vs Thompson,0.0%,-,5.8%,100.0%,41.2%,50.0%,0.0%,31.8%,66.7%,0.0%,-,177,166
2025 Wimbledon R32,W vs Davidovich Fokina,0.0%,-,8.4%,57.1%,17.8%,32.4%,50.0%,9.2%,9.1%,0.4%,0.0%,-48,-18
Career (169 matches),,0.6%,77.8%,7.6%,68.2%,14.4%,22.0%,21.0%,7.6%,25.7%,0.9%,30.9%,-35,-15
