Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,59,39,20,66.1%,94-57,62.3%,850-758,52.9%,27-15,64.3%,57,89.2%,14.9%,15.9%,2.6%,65.2%,79.1%,52.6%,69.9%,34.7%,51.8%,1.15
Clay,7,3,4,42.9%,6-10,37.5%,81-88,47.9%,1-3,25.0%,7,81.9%,14.6%,10.4%,1.2%,60.7%,78.0%,47.0%,65.8%,32.9%,49.2%,0.96
Grass,15,13,2,86.7%,31-14,68.9%,261-213,55.1%,7-6,53.8%,15,92.3%,17.5%,16.8%,2.1%,65.3%,81.1%,60.5%,74.0%,34.0%,53.6%,1.31
Grand Slams,16,12,4,75.0%,37-22,62.7%,320-281,53.2%,8-5,61.5%,16,88.9%,17.3%,16.4%,2.2%,63.5%,80.6%,58.3%,72.5%,34.7%,52.7%,1.26
Masters,26,17,9,65.4%,36-24,60.0%,344-309,52.7%,10-10,50.0%,26,90.4%,13.8%,13.8%,2.3%,64.8%,78.3%,55.1%,70.1%,33.9%,51.8%,1.14
Other Tours,34,24,10,70.6%,52-29,64.2%,466-408,53.3%,16-8,66.7%,34,89.1%,15.8%,16.7%,2.6%,65.5%,80.2%,49.8%,69.7%,34.4%,52.0%,1.14
Best of 5,16,12,4,75.0%,37-22,62.7%,320-281,53.2%,8-5,61.5%,16,88.9%,17.3%,16.4%,2.2%,63.5%,80.6%,58.3%,72.5%,34.7%,52.7%,1.26
Best of 3,65,43,22,66.2%,94-59,61.4%,872-778,52.8%,27-19,58.7%,63,89.5%,14.7%,15.4%,2.4%,65.4%,79.1%,52.0%,69.7%,34.3%,51.8%,1.13
Finals,4,2,2,50.0%,5-4,55.6%,48-43,52.7%,1-0,100.0%,4,84.8%,18.2%,14.8%,1.9%,64.4%,80.0%,50.0%,69.3%,37.1%,53.1%,1.21
Semi-finals,8,4,4,50.0%,10-10,50.0%,111-107,50.9%,3-5,37.5%,8,93.5%,7.8%,17.5%,2.0%,67.5%,80.3%,53.4%,71.6%,28.7%,50.3%,1.01
Quarter-finals,12,7,5,58.3%,17-16,51.5%,180-175,50.7%,3-5,37.5%,12,86.3%,15.1%,15.8%,2.9%,66.4%,79.6%,46.3%,68.4%,33.2%,50.8%,1.05
vs Righties,74,53,21,71.6%,124-71,63.6%,1106-965,53.4%,33-23,58.9%,72,89.9%,15.8%,15.9%,2.4%,65.1%,79.4%,54.2%,70.6%,34.5%,52.2%,1.17
vs Lefties,6,1,5,16.7%,5-10,33.3%,73-84,46.5%,1-1,50.0%,6,82.1%,10.4%,11.2%,2.6%,61.0%,79.9%,49.4%,68.0%,31.7%,49.7%,0.99
vs Top 10,12,4,8,33.3%,12-19,38.7%,152-167,47.6%,3-2,60.0%,12,83.6%,10.3%,12.7%,2.9%,63.3%,76.5%,52.8%,67.8%,32.7%,49.8%,1.02
