Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 USA F10 R16,W vs Renard,1.41,1.31,46.3,4.4,2.9%,40.0%,0.0%,59.4%,36.4%,58.1%
2016 Delray Beach Q1,L vs Falla,0.76,0.68,54.7,7.5,2.7%,54.1%,8.3%,41.7%,45.8%,47.4%
2016 Manila CH R32,L vs Roca Batalla,0.87,1.04,83.7,4.6,16.4%,70.5%,14.3%,75.0%,27.8%,38.1%
2016 Chennai R32,L vs Rublev,0.91,0.74,53.5,3.1,9.1%,65.9%,7.5%,52.5%,31.8%,34.3%
2016 Chennai Q2,W vs Ward,1.36,1.23,50.2,11.4,8.0%,68.0%,2.3%,50.0%,36.2%,37.2%
2016 Chennai Q1,W vs Sundar Prashanth,1.01,3.67,29.1,2.3,15.8%,84.2%,16.7%,88.9%,40.6%,58.1%
2015 Pune CH R16,L vs Sundar Prashanth,0.78,0.58,42.2,2.4,3.6%,60.7%,9.1%,59.1%,28.1%,31.0%
2015 Pune CH R32,W vs Janvier,0.95,1.31,54.9,2.1,0.0%,75.8%,3.2%,58.1%,42.2%,48.8%
2015 Bangalore CH R16,L vs Bega,0.88,0.79,62.6,3.7,12.8%,48.7%,5.3%,57.9%,39.1%,45.5%
2015 Bangalore CH R32,W vs Neuchrist,0.97,1.41,59.9,2.6,6.7%,66.7%,13.8%,72.4%,50.0%,38.5%
2015 Ho Chi Minh City CH R32,L vs Saville,0.91,0.82,63.2,3.6,7.7%,59.6%,8.0%,60.0%,43.1%,28.3%
2015 Kaohsiung CH R32,L vs Bhambri,1.09,0.72,57.2,3.3,3.0%,51.5%,0.0%,45.2%,26.7%,42.3%
2015 Davis Cup RR,W vs Vesely,1.10,1.35,38.2,2.3,13.3%,68.3%,10.2%,67.8%,33.3%,46.0%
2015 Shanghai CH R32,L vs Barrientos,0.78,0.88,74.0,2.5,17.4%,71.7%,9.8%,56.1%,37.3%,44.0%
2015 Bangkok CH QF,L vs Chen,0.77,0.81,54.6,15.5,4.5%,54.5%,2.5%,62.5%,46.9%,40.0%
2015 Bangkok CH R32,W vs Chatpatcharoen,0.88,1.32,50.6,3.1,11.1%,55.6%,9.1%,77.3%,65.1%,39.0%
2015 Aptos CH R32,L vs Clezar,0.80,0.74,57.4,4.8,5.3%,63.2%,0.0%,52.9%,33.3%,44.4%
2015 Atlanta R32,L vs Donaldson,0.92,0.63,62.5,2.2,4.5%,63.6%,5.0%,62.5%,27.8%,21.9%
2015 Winnetka CH F,W vs Nguyen,1.20,1.16,93.3,5.7,6.8%,63.5%,0.0%,40.0%,50.0%,42.6%
2015 Winnetka CH SF,W vs Harrison,1.06,2.23,32.7,2.1,13.0%,78.3%,15.8%,73.7%,51.4%,48.6%
2016 (6 matches),,1.04,1.09,57.0,4.2,9.3%,63.4%,8.0%,59.7%,35.9%,44.9%
2015 (17 matches),,0.97,1.05,58.5,2.9,7.8%,63.4%,5.5%,60.1%,41.9%,40.5%
2014 (30 matches),,1.02,0.96,52.1,2.6,4.4%,61.5%,3.5%,57.7%,38.4%,37.5%
2013 (44 matches),,1.01,1.00,51.7,3.0,5.1%,62.2%,2.3%,58.7%,39.4%,38.2%
2012 (6 matches),,1.10,0.90,51.1,3.4,0.8%,51.1%,2.0%,60.1%,37.7%,35.3%
Career (116 matches),,1.01,0.96,52.0,2.9,4.7%,61.0%,3.1%,58.6%,38.1%,38.3%
