Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,1,76.9%,14.3%,8.3%,4.8%,60.7%,68.6%,45.5%,59.5%,32.9%,46.6%,0.81,R32 (Chennai)
2015,5,2,3,40.0%,9-7,56.3%,74-78,48.7%,1-0,100.0%,2,68.2%,13.0%,4.8%,0.7%,53.1%,64.9%,50.0%,57.9%,28.7%,44.6%,0.68,
2014,17,7,10,41.2%,21-30,41.2%,238-269,46.9%,4-4,50.0%,12,71.2%,17.6%,6.0%,2.2%,55.6%,65.5%,51.2%,59.2%,33.9%,46.9%,0.83,R16 (3x)
2013,24,12,12,50.0%,31-33,48.4%,309-310,49.9%,5-5,50.0%,22,75.0%,22.0%,5.0%,2.3%,59.1%,66.4%,51.3%,60.2%,37.9%,49.4%,0.95,R16 (4x)
2012,5,1,4,20.0%,3-9,25.0%,44-64,40.7%,0-1,0.0%,5,62.3%,22.2%,4.0%,3.2%,60.8%,63.3%,37.7%,53.2%,35.4%,45.5%,0.76,R16 (Chennai)
2011,44,20,24,45.5%,45-59,43.3%,494-525,48.5%,8-6,57.1%,41,73.2%,25.1%,4.4%,1.9%,61.6%,66.9%,50.5%,60.6%,38.6%,49.6%,0.98,F (Johannesburg)
2010,22,8,14,36.4%,23-33,41.1%,239-289,45.3%,4-5,44.4%,18,71.4%,22.4%,5.9%,3.0%,59.4%,67.8%,47.2%,59.4%,38.1%,48.6%,0.94,QF (Johannesburg)
2009,16,11,5,68.8%,26-14,65.0%,216-183,54.1%,4-3,57.1%,11,78.6%,25.0%,5.4%,2.3%,64.1%,71.6%,51.1%,64.3%,36.9%,50.1%,1.03,F (Chennai)
2008,7,2,5,28.6%,6-14,30.0%,80-111,41.9%,2-1,66.7%,4,72.2%,22.2%,2.3%,0.6%,66.2%,65.7%,52.9%,61.4%,37.9%,49.2%,0.98,QF (Washington)
2007,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-1,0.0%,2,57.9%,20.0%,5.6%,6.9%,61.1%,63.6%,35.7%,52.8%,38.4%,45.4%,0.81,R32 (Mumbai)
2006,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,25.0%,25.0%,0.0%,1.5%,60.6%,47.5%,34.6%,42.4%,34.8%,39.3%,0.60,R64 (Washington)
Career,144,63,81,43.8%,165-207,44.4%,1725-1881,47.8%,28-26,51.9%,119,72.6%,22.7%,4.9%,2.3%,60.3%,66.8%,49.5%,59.9%,37.4%,48.8%,0.93,
