Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 USA F10 R16,W vs Renard,58% (7/12),86% (6/7),2/5,42% (5/12),0% (0/5),3/5,1/3,0/0,1/2,0/0
2016 Delray Beach Q1,L vs Falla,57% (8/14),63% (5/8),1/7,62% (8/13),0% (0/8),3/5,1/1,2/3,0/0,0/0
2016 Manila CH R32,L vs Roca Batalla,33% (6/18),0% (0/6),0/0,17% (3/18),67% (2/3),0/0,0/0,3/4,0/0,2/2
2016 Chennai R32,L vs Rublev,21% (3/14),67% (2/3),0/3,38% (5/13),40% (2/5),2/2,1/1,1/1,0/0,1/1
2016 Chennai Q2,W vs Ward,33% (5/15),80% (4/5),1/3,47% (7/15),43% (3/7),4/4,2/3,1/2,1/2,1/1
2016 Chennai Q1,W vs Sundar Prashanth,78% (7/9),57% (4/7),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2015 Pune CH R16,L vs Sundar Prashanth,10% (1/10),0% (0/1),0/3,30% (3/10),0% (0/3),0/0,0/0,0/0,0/0,0/0
2015 Pune CH R32,W vs Janvier,55% (6/11),67% (4/6),2/2,27% (3/11),33% (1/3),3/4,2/2,1/1,1/1,0/0
2015 Bangalore CH R16,L vs Bega,33% (4/12),75% (3/4),0/3,33% (4/12),0% (0/4),2/3,0/1,1/1,0/0,0/0
2015 Bangalore CH R32,W vs Neuchrist,44% (4/9),75% (3/4),0/1,20% (2/10),50% (1/2),1/2,1/1,0/0,1/1,0/0
2015 Ho Chi Minh City CH R32,L vs Saville,43% (6/14),50% (3/6),1/2,33% (5/15),20% (1/5),2/3,1/2,1/2,0/0,0/1
2015 Kaohsiung CH R32,L vs Bhambri,22% (2/9),100% (2/2),1/4,67% (6/9),17% (1/6),1/2,0/0,0/1,0/0,0/1
2015 Davis Cup RR,W vs Vesely,27% (4/15),75% (3/4),0/1,25% (4/16),75% (3/4),2/2,1/1,2/2,1/1,0/0
2015 Shanghai CH R32,L vs Barrientos,29% (4/14),75% (3/4),1/3,29% (4/14),25% (1/4),2/2,0/0,0/0,0/0,0/0
2015 Bangkok CH QF,L vs Chen,43% (6/14),83% (5/6),1/3,54% (7/13),43% (3/7),5/5,1/1,2/3,0/0,1/1
2015 Bangkok CH R32,W vs Chatpatcharoen,78% (7/9),71% (5/7),2/2,33% (3/9),33% (1/3),5/5,2/2,0/0,1/1,0/0
2015 Aptos CH R32,L vs Clezar,33% (4/12),75% (3/4),0/4,42% (5/12),20% (1/5),2/3,1/1,1/1,0/0,0/0
2015 Atlanta R32,L vs Donaldson,8% (1/13),100% (1/1),0/2,38% (5/13),40% (2/5),1/1,1/1,0/1,0/0,0/1
2015 Winnetka CH F,W vs Nguyen,59% (10/17),80% (8/10),3/6,71% (12/17),33% (4/12),5/8,1/4,0/1,0/2,0/0
2015 Winnetka CH SF,W vs Harrison,75% (6/8),67% (4/6),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2016 (6 matches),,43.9%,58.3%,22.2%,35.4%,25.0%,78.9%,66.7%,70.0%,50.0%,100.0%
2015 (17 matches),,39.0%,74.4%,28.2%,35.1%,33.8%,81.1%,76.2%,68.8%,75.0%,25.0%
2014 (30 matches),,34.1%,75.4%,29.3%,37.5%,28.5%,72.6%,87.5%,64.1%,87.5%,53.8%
2013 (44 matches),,34.6%,68.9%,20.0%,38.3%,34.1%,84.2%,80.6%,62.9%,87.5%,62.1%
2012 (6 matches),,31.0%,84.6%,25.9%,46.4%,20.5%,52.6%,75.0%,33.3%,100.0%,0.0%
Career (116 matches),,34.2%,70.9%,23.6%,38.7%,30.0%,77.0%,78.6%,63.6%,81.6%,56.7%
