Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Kaohsiung CH R32,L vs Bhambri,80.4%,37.8%,1.8%,0/1,2.60,9.4%,78.6%,30.3%,0.0%,2.42,16.7%,100.0%,58.3%,8.3%,2.76,3.4%
2014 Shenzhen R16,L vs Murray,67.3%,40.0%,5.8%,1/2,2.43,14.9%,62.1%,27.8%,6.9%,2.45,21.9%,81.0%,52.9%,4.8%,2.37,0.0%
2013 Miami R32,L vs Djokovic,66.0%,37.1%,3.8%,0/2,2.54,11.4%,61.3%,15.8%,6.5%,2.57,19.0%,80.0%,62.5%,0.0%,2.50,0.0%
2009 Chennai F,L vs Cilic,71.6%,44.8%,1.2%,0/1,2.54,1.8%,57.5%,43.5%,0.0%,2.55,3.2%,87.5%,45.7%,2.5%,2.54,0.0%
Career (4 matches),,71.5%,40.5%,2.9%,14.3%,2.53,8.9%,65.5%,30.1%,2.8%,2.50,14.8%,86.0%,52.5%,3.2%,2.58,1.2%
