Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2015 Kaohsiung CH R32,L vs Bhambri,14,27,0.5,11.7%,22.5%,13,26,0.5,11.2%,22.4%,7.8%,1.7%,1.0,21.7%,20.8%
2014 Shenzhen R16,L vs Murray,12,20,0.6,10.8%,18.0%,10,17,0.6,10.0%,17.0%,5.0%,2.0%,1.3,26.1%,20.7%
2014 Wimbledon R128,L vs Janowicz,48,32,1.5,16.8%,11.2%,34,28,1.2,14.2%,11.7%,9.2%,3.3%,1.0,21.4%,21.1%
2014 Roland Garros R128,L vs Nedovyesov,32,31,1.0,11.2%,10.9%,30,30,1.0,11.0%,11.0%,9.2%,1.1%,1.4,30.5%,21.4%
2013 US Open R64,L vs Seppi,27,44,0.6,11.4%,18.6%,20,40,0.5,9.3%,18.7%,,,0.8,18.1%,24.1%
2013 US Open R128,W vs Lacko,30,36,0.8,10.6%,12.7%,25,33,0.8,9.7%,12.7%,,,0.7,17.3%,25.7%
2013 Roland Garros R64,L vs Federer,12,14,0.9,8.6%,10.0%,10,14,0.7,7.4%,10.4%,,,1.6,38.6%,23.6%
2013 Roland Garros R128,W vs Munoz De La Nava,26,20,1.3,11.5%,8.8%,19,17,1.1,8.9%,7.9%,,,0.9,17.7%,20.8%
2013 Miami Masters R32,L vs Djokovic,8,16,0.5,8.0%,16.0%,4,15,0.3,4.5%,16.9%,3.4%,1.1%,0.9,17.0%,20.0%
2013 Australian Open R64,L vs Janowicz,33,20,1.7,10.0%,6.1%,24,17,1.4,8.3%,5.9%,,,1.0,27.7%,26.7%
2012 US Open R128,L vs Ramirez Hidalgo,31,55,0.6,14.7%,26.1%,29,48,0.6,15.0%,24.9%,,,0.7,13.7%,20.4%
2011 US Open R128,L vs Murray,22,41,0.5,10.8%,20.1%,21,37,0.6,11.2%,19.7%,9.6%,1.6%,0.9,20.1%,21.6%
2011 Roland Garros R128,L vs Ljubicic,23,20,1.2,13.0%,11.3%,19,19,1.0,11.7%,11.7%,8.0%,3.7%,1.2,22.6%,19.2%
2009 Chennai F,L vs Cilic,12,21,0.6,7.9%,13.8%,11,18,0.6,8.0%,13.0%,3.6%,4.3%,0.9,21.7%,25.0%
Career (14 matches),,330,397,0.8,11.5%,13.9%,269,359,0.7,10.3%,13.8%,3.8%,1.2%,1.0,22.4%,22.6%
