Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Ponchet,10,21,0.5,10.3%,21.6%,10,21,0.5,11.0%,23.1%,6.6%,3.3%,1.9,15.5%,8.2%
2021 Roland Garros R64,L vs Kostyuk,19,22,0.9,13.4%,15.5%,19,22,0.9,14.0%,16.2%,,,1.1,21.8%,19.0%
2021 Roland Garros R128,W vs Sorribes Tormo,46,54,0.9,24.3%,28.6%,46,54,0.9,25.4%,29.8%,,,0.9,10.1%,11.1%
2021 Madrid R32,L vs Halep,11,20,0.6,9.6%,17.5%,11,19,0.6,9.9%,17.1%,4.5%,4.5%,0.9,16.7%,18.4%
2021 Australian Open R128,L vs Krejcikova,22,53,0.4,11.6%,28.0%,22,53,0.4,12.4%,29.9%,,,0.5,9.5%,21.2%
2020 Doha QF,L vs Sabalenka,22,29,0.8,11.2%,14.8%,21,27,0.8,11.4%,14.7%,6.0%,4.3%,0.7,15.3%,22.4%
2020 Doha R16,W vs Bertens,23,36,0.6,12.7%,19.9%,22,32,0.7,12.9%,18.8%,7.6%,5.3%,0.5,12.7%,24.3%
2020 Australian Open R64,L vs Osaka,7,17,0.4,6.5%,15.9%,7,17,0.4,6.9%,16.7%,,,0.7,18.7%,26.2%
2020 Australian Open R128,W vs Kalinskaya,21,14,1.5,21.2%,14.1%,21,14,1.5,22.8%,15.2%,,,0.3,6.1%,22.2%
2019 Zhuhai SF,L vs Bertens,22,37,0.6,12.6%,21.1%,19,35,0.5,11.9%,21.9%,9.4%,2.5%,0.6,14.3%,22.9%
2019 Beijing R16,L vs Barty,19,36,0.5,9.2%,17.4%,18,31,0.6,9.4%,16.1%,4.7%,4.7%,0.9,19.3%,21.7%
2019 Zhengzhou R32,W vs Schoofs,18,30,0.6,12.2%,20.3%,16,28,0.6,11.7%,20.4%,7.3%,4.4%,0.2,6.8%,29.7%
2019 US Open R128,L vs Williams,6,13,0.5,6.9%,14.9%,5,9,0.6,6.7%,12.0%,2.7%,4.0%,2.3,28.7%,12.6%
2019 Cincinnati R32,L vs Sabalenka,11,12,0.9,9.5%,10.3%,10,11,0.9,9.3%,10.3%,3.7%,5.6%,1.4,25.0%,18.1%
2019 San Jose F,W vs Sabalenka,16,16,1.0,11.3%,11.3%,15,11,1.4,11.9%,8.7%,6.3%,5.6%,0.5,14.2%,29.1%
2019 Wimbledon R128,L vs Barty,11,24,0.5,9.8%,21.4%,11,21,0.5,10.6%,20.2%,4.8%,5.8%,0.8,14.3%,17.9%
2019 Roland Garros R128,L vs Wang,13,32,0.4,11.5%,28.3%,13,32,0.4,11.8%,29.1%,,,0.8,10.6%,13.3%
2019 Strasbourg R32,W vs Tan,25,28,0.9,14.8%,16.6%,25,25,1.0,15.2%,15.2%,11.6%,3.7%,0.8,16.6%,19.5%
2019 Acapulco QF,L vs Andreescu,15,38,0.4,9.6%,24.4%,12,34,0.4,8.3%,23.4%,5.5%,2.8%,0.6,15.4%,26.3%
2018 Nanchang F,L vs Wang,6,19,0.3,6.2%,19.6%,6,18,0.3,6.7%,20.2%,3.4%,3.4%,1.4,21.6%,15.5%
Career (45 matches),,734,1121,0.7,12.1%,18.5%,696,1026,0.7,12.2%,18.0%,5.9%,3.9%,0.8,16.4%,21.6%
