Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Madrid R32,L vs Halep,4.9,4.8,4.9,45.8%,35.1%,41.2%,33.3%,44.1%,40.2%,-0.5,-0.6,1.0,1.4
2020 Doha QF,L vs Sabalenka,5.1,5.5,4.7,51.2%,45.5%,48.4%,41.7%,51.8%,31.4%,2.0,1.0,7.5,5.5
2020 Doha R16,W vs Bertens,6.2,5.8,6.6,50.7%,56.0%,52.0%,48.7%,57.9%,31.4%,1.0,0.4,3.5,2.6
2019 Zhuhai SF,L vs Bertens,5.1,5.3,5.0,43.0%,51.0%,76.5%,50.0%,55.4%,22.8%,2.5,1.4,-5.0,-4.1
2019 Beijing R16,L vs Barty,4.3,4.9,3.6,43.5%,43.1%,54.5%,40.0%,54.9%,22.4%,-0.5,-0.3,3.0,2.7
2019 Zhengzhou R32,W vs Schoofs,5.6,6.0,5.2,46.6%,58.3%,60.7%,73.1%,50.4%,16.5%,4.0,2.4,5.0,3.8
2019 Cincinnati R16,L vs Sabalenka,4.4,4.9,3.9,41.9%,46.2%,52.9%,36.4%,60.8%,15.4%,1.0,1.0,0.5,0.9
2019 San Jose F,W vs Sabalenka,4.3,4.7,3.9,58.1%,48.5%,50.0%,78.6%,51.2%,19.7%,10.5,8.8,6.0,6.1
2019 Wimbledon R128,L vs Barty,4.8,5.4,4.0,37.0%,36.0%,56.3%,35.3%,45.6%,36.8%,-13.0,-15.1,0.0,0.0
2019 Strasbourg R32,W vs Tan,5.9,5.7,6.0,50.8%,50.0%,48.6%,55.6%,52.3%,13.3%,15.0,7.4,1.5,0.9
2019 Acapulco QF,L vs Andreescu,4.3,3.7,4.7,36.9%,48.7%,50.0%,76.9%,53.5%,17.2%,-1.5,-1.1,-9.0,-8.6
2018 Nanchang F,L vs Wang,4.0,3.7,4.3,40.4%,44.4%,35.7%,0.0%,46.8%,26.8%,-3.5,-5.5,-3.0,-5.4
2018 Wimbledon R64,L vs Halep,5.2,6.0,4.1,39.1%,51.7%,46.7%,12.5%,42.2%,50.0%,-8.5,-9.8,0.5,0.8
2018 Anning F,L vs Khromacheva,4.7,4.7,4.7,52.6%,39.2%,57.6%,65.0%,45.7%,18.6%,5.5,3.1,2.5,1.4
2018 Zhengzhou F,W vs Wang,6.2,5.8,6.5,60.0%,45.0%,58.1%,51.2%,54.7%,23.2%,10.0,3.6,-1.0,-0.6
2017 ITF Quanzhou R16,W vs Raina,5.0,5.2,4.9,51.1%,64.9%,57.1%,64.3%,60.2%,22.4%,13.5,9.6,9.5,12.8
2017 ITF Zhuhai R32,W vs Sabalenka,3.5,3.4,3.6,58.1%,48.7%,54.5%,57.1%,38.1%,22.5%,6.0,9.0,21.5,24.2
2016 US Open R128,W vs Puig,4.6,4.7,4.5,61.5%,46.2%,66.7%,50.0%,33.2%,38.9%,8.5,13.7,4.0,5.0
2016 Nottingham QF,W vs Moore,4.0,4.6,3.3,54.8%,69.6%,50.0%,37.5%,45.8%,25.8%,-5.5,-7.1,2.0,2.9
2016 Doha QF,L vs Ostapenko,5.4,5.8,4.8,51.0%,36.1%,54.5%,41.2%,53.0%,44.3%,-5.0,-3.3,1.0,1.3
Career (24 matches),,4.9,5.1,4.7,48.9%,48.2%,52.7%,50.0%,50.5%,26.9%,2.3,1.8,2.4,2.4
