Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R128,L vs Ponchet,22% (2/9),100% (2/2),1/4,63% (5/8),0% (0/5),0/2,0/0,1/2,0/0,0/0
2021 Roland Garros R64,L vs Kostyuk,40% (4/10),50% (2/4),1/4,56% (5/9),20% (1/5),0/2,0/0,2/2,0/0,1/1
2021 Roland Garros R128,W vs Sorribes Tormo,53% (8/15),75% (6/8),1/4,40% (6/15),17% (1/6),3/6,2/2,1/2,1/1,0/0
2021 Madrid R32,L vs Halep,63% (5/8),40% (2/5),0/4,88% (7/8),14% (1/7),0/2,0/0,1/3,0/0,1/2
2021 Australian Open R128,L vs Krejcikova,33% (4/12),75% (3/4),1/3,54% (7/13),29% (2/7),3/3,1/1,0/2,0/0,0/1
2020 Doha QF,L vs Sabalenka,38% (6/16),83% (5/6),2/4,36% (5/14),20% (1/5),3/4,0/0,0/0,0/0,0/0
2020 Doha R16,W vs Bertens,71% (10/14),70% (7/10),3/5,43% (6/14),0% (0/6),2/5,0/1,0/1,0/1,0/0
2020 Australian Open R64,L vs Osaka,44% (4/9),75% (3/4),2/4,78% (7/9),14% (1/7),2/3,0/0,0/2,0/0,0/1
2020 Australian Open R128,W vs Kalinskaya,63% (5/8),80% (4/5),0/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2019 Zhuhai SF,L vs Bertens,57% (8/14),63% (5/8),1/5,46% (6/13),17% (1/6),3/5,1/1,1/1,0/0,0/0
2019 Beijing R16,L vs Barty,20% (3/15),0% (0/3),0/2,50% (7/14),57% (4/7),0/0,0/0,1/2,0/0,0/1
2019 Zhengzhou R32,W vs Schoofs,67% (6/9),67% (4/6),0/2,30% (3/10),33% (1/3),3/4,1/1,2/2,1/1,0/0
2019 US Open R128,L vs Williams,29% (2/7),0% (0/2),0/5,83% (5/6),0% (0/5),0/0,0/0,1/1,0/0,0/0
2019 Cincinnati R32,L vs Sabalenka,10% (1/10),100% (1/1),0/2,56% (5/9),40% (2/5),1/1,0/0,1/2,0/0,1/1
2019 Cincinnati R64,W vs Hruncakova,67% (6/9),100% (6/6),0/0,33% (3/9),67% (2/3),3/3,0/2,0/0,0/0,0/0
2019 Toronto  R64,L vs Maria,30% (3/10),67% (2/3),0/4,56% (5/9),20% (1/5),1/2,0/0,1/1,0/0,0/0
2019 San Jose F,W vs Sabalenka,38% (5/13),100% (5/5),0/3,33% (4/12),25% (1/4),2/4,0/0,2/2,0/0,0/0
2019 San Jose SF,W vs Sakkari,45% (5/11),100% (5/5),2/3,40% (4/10),25% (1/4),3/4,0/0,2/2,0/0,0/0
2019 San Jose R16,W vs Collins,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2019 Wimbledon R128,L vs Barty,11% (1/9),100% (1/1),0/2,44% (4/9),0% (0/4),1/1,0/0,0/2,0/0,0/1
2024 (1 matches),,22.2%,100.0%,25.0%,62.5%,0.0%,0.0%,-,50.0%,-,-
2021 (4 matches),,46.7%,61.9%,20.0%,55.6%,20.0%,46.2%,100.0%,44.4%,100.0%,50.0%
2020 (4 matches),,53.2%,76.0%,50.0%,41.3%,10.5%,62.5%,66.7%,0.0%,50.0%,0.0%
2019 (34 matches),,49.2%,77.9%,33.6%,50.1%,22.7%,65.5%,44.0%,64.5%,40.0%,36.4%
2018 (38 matches),,59.0%,80.4%,42.0%,48.1%,21.6%,66.9%,70.8%,43.8%,77.8%,42.9%
Career (187 matches),,50.5%,77.6%,33.3%,52.6%,20.1%,62.1%,60.0%,48.3%,59.7%,42.7%
