Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 Madrid R32,L vs Halep,10.7%,16.7%,14.0%,56.3%,1.5%,0.0%,0.0%,7.5%,30.0%,4.8%,9.1%,-62,-81
2020 Doha QF,L vs Sabalenka,0.0%,-,8.7%,88.2%,8.5%,16.3%,0.0%,10.7%,29.4%,1.2%,40.0%,-81,-89
2020 Doha R16,W vs Bertens,2.5%,50.0%,19.9%,66.7%,4.6%,6.3%,0.0%,5.1%,30.0%,1.7%,12.5%,-101,-78
2019 Zhuhai SF,L vs Bertens,1.4%,100.0%,17.7%,74.2%,7.2%,10.7%,0.0%,3.2%,25.0%,1.0%,50.0%,-52,-42
2019 Beijing R16,L vs Barty,1.9%,100.0%,16.4%,61.8%,7.2%,3.9%,0.0%,4.8%,18.8%,0.6%,0.0%,-64,-50
2019 Zhengzhou R32,W vs Schoofs,5.7%,75.0%,13.5%,70.0%,6.2%,9.1%,0.0%,9.7%,20.0%,0.6%,0.0%,-63,-59
2019 Cincinnati R16,L vs Sabalenka,0.0%,-,14.7%,76.5%,8.0%,18.2%,50.0%,11.6%,12.5%,1.0%,0.0%,-92,-84
2019 San Jose F,W vs Sabalenka,0.0%,-,5.0%,85.7%,10.0%,26.1%,0.0%,10.7%,40.0%,0.4%,0.0%,-113,-64
2019 Wimbledon R128,L vs Barty,0.0%,-,14.3%,75.0%,1.3%,2.3%,0.0%,11.5%,42.9%,0.5%,100.0%,-52,-43
2019 Strasbourg R32,W vs Tan,1.2%,100.0%,19.5%,60.6%,9.2%,18.2%,11.1%,8.8%,25.0%,0.2%,0.0%,-73,-73
2019 Acapulco QF,L vs Andreescu,1.5%,0.0%,9.6%,93.3%,7.4%,13.6%,0.0%,9.4%,23.1%,1.4%,25.0%,-69,-23
2018 Nanchang F,L vs Wang,9.8%,60.0%,8.2%,50.0%,11.5%,21.1%,100.0%,4.7%,22.2%,1.9%,0.0%,-22,-23
2018 Wimbledon R64,L vs Halep,0.0%,-,10.4%,72.7%,4.2%,10.0%,0.0%,2.2%,11.1%,3.4%,0.0%,-31,-73
2018 Anning F,L vs Khromacheva,0.0%,-,12.4%,76.0%,7.9%,9.1%,30.0%,7.4%,15.4%,1.5%,66.7%,-67,-58
2018 Zhengzhou F,W vs Wang,0.0%,-,14.1%,69.2%,7.7%,10.7%,16.7%,5.4%,23.5%,0.2%,0.0%,-54,-57
2017 ITF Quanzhou R16,W vs Raina,2.0%,0.0%,13.4%,80.0%,14.0%,25.8%,0.0%,15.7%,20.0%,0.0%,-,-10,-14
2017 ITF Zhuhai R32,W vs Sabalenka,0.0%,-,10.5%,73.3%,14.6%,21.4%,0.0%,23.1%,35.0%,0.0%,-,-33,5
2016 US Open R128,W vs Puig,0.0%,-,11.4%,66.7%,9.8%,4.5%,0.0%,11.5%,30.0%,0.5%,0.0%,-101,-53
2016 Nottingham QF,W vs Moore,1.7%,100.0%,9.9%,72.7%,1.8%,0.0%,0.0%,7.5%,33.3%,1.7%,33.3%,-64,-49
2016 Doha QF,L vs Ostapenko,0.0%,-,5.8%,12.5%,1.6%,8.0%,0.0%,1.8%,0.0%,0.3%,0.0%,-143,-131
Career (24 matches),,1.5%,54.2%,12.5%,70.1%,7.1%,11.0%,14.0%,8.3%,24.3%,1.2%,18.3%,-68,-59
