Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1462,3,,,,,,,,,132,614,,
2025,886,29,,,,,,,,,80,1014
2024,692,49,,,,,,,,,69,1312
2021,79,877,80,1741,77,1695,90,1640,,,,
2020,41,1510,64,1751,52,1753,,,,,28,2779
2019,42,1350,54,1820,49,1779,68,1683,86,1602,25,2584
2018,38,1224,71,1765,64,1737,97,1617,75,1604,144,458
2017,93,701,84,1731,84,1685,94,1615,108,1547,65,1119
2016,85,758,128,1630,121,1604,143,1518,135,1509,24,2670
2015,72,840,119,1646,116,1609,106,1589,122,1523,39,1855
2014,100,581,106,1693,103,1653,127,1568,88,1574,88,895
2013,145,435,167,1577,160,1535,226,1385,94,1553,38,2275
2012,138,511,209,1477,212,1425,,,126,1515,99,810
2011,276,200,299,1232,298,1189,,,210,1329,107,750
2010,669,33,,,,,,,,,771,28
2009,707,27,,,,,,,,,,
