Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R128,L vs Ponchet,60% (3/5),50% (2/4),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Kostyuk,38% (5/13),29% (2/7),0/0,0/0,33% (2/6),4/6,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Sorribes Tormo,71% (10/14),46% (6/13),2/3,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2021 Madrid R32,L vs Halep,40% (2/5),25% (2/8),0/0,0/0,45% (5/11),4/6,1/2,- (0/0),- (0/0)
2021 Australian Open R128,L vs Krejcikova,73% (8/11),33% (3/9),1/1,0/0,78% (18/23),4/6,4/5,- (0/0),- (0/0)
2020 Doha QF,L vs Sabalenka,67% (10/15),63% (5/8),1/2,0/0,50% (4/8),0/2,0/1,20% (1/5),25% (1/4)
2020 Doha R16,W vs Bertens,53% (8/15),50% (7/14),2/3,1/2,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2020 Australian Open R64,L vs Osaka,75% (3/4),43% (3/7),0/0,0/0,50% (6/12),3/5,0/1,- (0/0),- (0/0)
2020 Australian Open R128,W vs Kalinskaya,89% (8/9),33% (4/12),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Zhuhai SF,L vs Bertens,89% (8/9),45% (5/11),1/1,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2019 Beijing R16,L vs Barty,55% (11/20),0% (0/5),1/6,0/0,79% (11/14),2/4,0/1,67% (4/6),50% (3/6)
2019 Zhengzhou R32,W vs Schoofs,62% (8/13),31% (4/13),2/3,1/2,67% (4/6),0/0,0/0,83% (5/6),40% (2/5)
2019 US Open R128,L vs Williams,25% (1/4),0% (0/4),0/0,0/0,29% (2/7),4/6,0/1,- (0/0),- (0/0)
2019 Cincinnati R32,L vs Sabalenka,86% (6/7),100% (1/1),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2019 Cincinnati R64,W vs Hruncakova,60% (6/10),75% (6/8),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Toronto  R64,L vs Maria,45% (5/11),40% (2/5),0/0,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2019 San Jose F,W vs Sabalenka,44% (7/16),100% (5/5),2/2,1/1,40% (2/5),0/0,0/0,100% (5/5),40% (2/5)
2019 San Jose SF,W vs Sakkari,54% (7/13),100% (5/5),2/2,1/1,50% (3/6),0/0,0/0,67% (4/6),67% (4/6)
2019 San Jose R16,W vs Collins,70% (7/10),45% (5/11),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Wimbledon R128,L vs Barty,42% (5/12),33% (1/3),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2024 (1 matches),,60.0%,50.0%,-,-,16.7%,0.0%,0.0%,-,-
2021 (4 matches),,58.1%,35.1%,75.0%,100.0%,59.2%,63.2%,62.5%,-,-
2020 (4 matches),,67.4%,46.3%,62.5%,66.7%,45.2%,37.5%,0.0%,20.0%,25.0%
2019 (34 matches),,55.5%,47.2%,50.6%,60.0%,50.7%,46.5%,40.7%,67.7%,46.7%
2018 (38 matches),,54.4%,49.2%,58.7%,57.1%,53.3%,55.7%,56.3%,40.7%,51.9%
Career (187 matches),,55.2%,48.0%,55.0%,51.2%,51.2%,49.3%,47.7%,54.2%,47.6%
