Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,0,2,0.0%,0-4,0.0%,17-26,39.5%,0-2,0.0%,2,60.0%,23.8%,0.6%,3.2%,61.5%,58.3%,48.3%,54.5%,39.5%,46.9%,0.87,R64 (Brisbane)
2024,6,1,5,16.7%,4-11,26.7%,55-81,40.4%,0-1,0.0%,6,48.5%,32.8%,1.4%,4.6%,64.0%,53.0%,44.9%,50.1%,41.6%,45.9%,0.83,R16 (Jiujiang)
2021,27,10,17,37.0%,24-38,38.7%,248-303,45.0%,1-1,50.0%,26,60.8%,32.0%,1.4%,2.6%,67.5%,58.3%,48.4%,55.0%,43.2%,49.1%,0.96,QF (2x)
2020,14,10,4,71.4%,22-10,68.8%,163-108,60.1%,1-1,50.0%,14,71.1%,50.0%,2.1%,3.2%,68.5%,64.3%,49.2%,59.6%,49.8%,54.5%,1.23,QF (2x)
2019,47,23,24,48.9%,52-56,48.1%,503-530,48.7%,11-3,78.6%,47,60.5%,36.1%,1.9%,3.6%,65.3%,59.2%,46.0%,54.6%,44.1%,49.2%,0.97,W (San Jose)
2018,25,13,12,52.0%,30-26,53.6%,250-245,50.5%,0-1,0.0%,25,60.1%,40.0%,1.7%,2.7%,67.7%,58.9%,45.0%,54.4%,46.1%,50.2%,1.01,F (Nanchang)
2017,19,8,11,42.1%,19-28,40.4%,196-234,45.6%,3-3,50.0%,19,59.2%,34.5%,1.8%,2.7%,65.7%,57.2%,46.0%,53.4%,42.3%,47.9%,0.91,SF (Zhengzhou)
2016,39,14,25,35.9%,36-50,41.9%,370-431,46.2%,3-2,60.0%,37,54.2%,37.5%,1.4%,3.3%,64.1%,55.2%,45.9%,51.9%,44.4%,48.2%,0.92,SF (Nottingham)
2015,32,9,23,28.1%,22-47,31.9%,255-354,41.9%,2-1,66.7%,20,45.3%,27.5%,1.3%,3.3%,66.6%,53.4%,48.5%,51.8%,41.4%,46.6%,0.86,SF (Shenzhen)
2014,12,6,6,50.0%,16-14,53.3%,132-139,48.7%,1-1,50.0%,8,-,-,2.2%,1.9%,67.2%,54.8%,50.0%,53.2%,45.9%,49.5%,0.98,SF (Tianjin)
2013,4,1,3,25.0%,3-7,30.0%,49-59,45.4%,1-2,33.3%,4,-,-,2.0%,4.2%,63.2%,57.3%,39.7%,50.8%,45.9%,48.3%,0.93,R16 (Guangzhou)
2012,5,2,3,40.0%,3-6,33.3%,38-52,42.2%,1-0,100.0%,5,-,-,1.3%,1.9%,59.7%,56.5%,39.5%,49.7%,44.4%,47.1%,0.88,R16 (2x)
2011,2,0,2,0.0%,0-4,0.0%,8-25,24.2%,0-0,-,2,-,-,0.0%,0.8%,57.0%,46.4%,38.5%,43.0%,40.0%,41.5%,0.70,R32 (Guangzhou)
Career,234,97,137,41.5%,231-301,43.4%,2284-2587,46.9%,24-18,57.1%,215,58.5%,36.3%,1.6%,3.1%,65.7%,57.4%,46.3%,53.6%,44.2%,48.9%,0.95,
