Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,Daniela Hantuchova [SVK],9,10,47.4%,5,3,2,60.0%,2001,2010,7,0.90,3.4%,5.0%,63.1%,58.6%,53.2%,56.6%,39.1%,60.3%,47.6%
19,Amelie Mauresmo [FRA],6,13,31.6%,4,2,2,50.0%,1998,2008,2,1.09,5.1%,4.4%,67.1%,67.9%,48.1%,61.4%,42.3%,66.7%,42.9%
17,Elena Dementieva [RUS],7,10,41.2%,5,2,3,40.0%,1997,2008,10,0.96,3.2%,2.3%,65.2%,57.6%,47.1%,53.9%,44.4%,53.8%,43.2%
15,Nadia Petrova [RUS],8,7,53.3%,4,3,1,75.0%,2000,2010,8,0.94,4.2%,3.2%,64.2%,67.0%,49.3%,60.7%,37.1%,60.0%,40.0%
12,Serena Williams [USA],4,8,33.3%,1,1,0,100.0%,1998,2009,5,1.01,5.3%,4.3%,60.2%,66.7%,44.6%,57.9%,42.5%,54.5%,60.9%
12,Lindsay Davenport [USA],2,10,16.7%,3,1,2,33.3%,1997,2006,2,0.79,7.4%,1.5%,64.7%,53.4%,45.8%,50.7%,38.8%,25.0%,55.6%
11,Venus Williams [USA],0,11,0.0%,3,0,3,0.0%,1998,2010,5,0.82,2.7%,2.7%,63.3%,55.3%,41.2%,50.1%,40.9%,50.9%,50.0%
11,Conchita Martinez [ESP],3,8,27.3%,0,0,0,-,1996,2005,0,,,,,,,,,,
10,Ana Ivanovic [SRB],5,5,50.0%,1,1,0,100.0%,2005,2011,5,0.80,1.6%,4.7%,66.8%,58.2%,43.8%,53.4%,37.1%,48.9%,34.3%
9,Maria Sharapova [RUS],1,8,11.1%,3,2,1,66.7%,2004,2018,7,0.84,2.2%,2.5%,65.0%,57.0%,43.8%,52.3%,40.2%,56.7%,33.3%
9,Kim Clijsters [BEL],3,6,33.3%,3,1,2,33.3%,2000,2009,3,0.82,3.5%,4.3%,60.0%,58.7%,51.1%,55.7%,36.4%,31.6%,43.8%
9,Francesca Schiavone [ITA],4,5,44.4%,3,0,3,0.0%,2001,2007,4,0.94,6.3%,1.9%,65.8%,66.3%,48.1%,60.1%,37.6%,50.0%,41.4%
9,Justine Henin [BEL],1,8,11.1%,1,1,0,100.0%,2001,2007,5,0.78,3.4%,4.4%,63.2%,57.1%,42.1%,51.6%,37.7%,62.1%,51.9%
9,Paola Suarez [ARG],4,5,44.4%,1,1,0,100.0%,1999,2006,2,1.16,7.6%,5.1%,66.2%,74.0%,37.7%,61.8%,44.4%,72.2%,42.9%
9,Mary Pierce [FRA],2,7,22.2%,2,2,0,100.0%,1995,2006,2,0.86,3.3%,4.6%,55.3%,61.9%,41.2%,52.6%,40.8%,57.1%,41.7%
