Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-16),191,314,125,1672,151,1588,87,1665,136,1527,,,,
2025,213,274,101,1700,144,1586,83,1679,126,1541,,,,
2024,284,183,176,1584,190,1513,155,1565,,,847,46,,
2023,158,393,188,1568,201,1491,148,1560,149,1494,,,,
2022,352,137,269,1478,,,232,1456,,,,,,
2021,526,63,,,,,,,,,,,,
2020,675,32,,,,,,,,,964,26,,
2019,1016,9,,,,,,,,,976,24,,
