Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,1,2,33.3%,2-5,28.6%,33-43,43.4%,1-1,50.0%,3,75.7%,10.8%,7.5%,3.4%,64.2%,70.6%,47.4%,62.3%,30.1%,47.4%,0.80
Clay,10,5,5,50.0%,12-11,52.2%,116-114,50.4%,2-3,40.0%,10,75.0%,25.0%,2.0%,1.1%,68.7%,64.6%,53.4%,61.1%,39.1%,50.1%,1.00
Grand Slams,2,0,2,0.0%,1-6,14.3%,27-43,38.6%,1-1,50.0%,2,69.7%,8.6%,5.7%,4.1%,67.1%,63.0%,48.1%,58.1%,31.3%,45.2%,0.75
Masters,1,0,1,0.0%,1-2,33.3%,13-17,43.3%,0-1,0.0%,1,78.6%,13.3%,4.2%,0.0%,64.2%,67.2%,50.0%,61.1%,30.3%,46.2%,0.78
Other Tours,10,6,4,60.0%,12-8,60.0%,109-97,52.9%,2-2,50.0%,10,76.4%,27.2%,2.5%,1.0%,68.1%,67.0%,53.2%,62.6%,39.9%,51.3%,1.06
Best of 5,2,0,2,0.0%,1-6,14.3%,27-43,38.6%,1-1,50.0%,2,69.7%,8.6%,5.7%,4.1%,67.1%,63.0%,48.1%,58.1%,31.3%,45.2%,0.75
Best of 3,11,6,5,54.5%,13-10,56.5%,122-114,51.7%,2-3,40.0%,11,76.7%,25.4%,2.7%,0.9%,67.7%,67.0%,52.8%,62.4%,38.7%,50.7%,1.03
Quarter-finals,2,0,2,0.0%,0-3,0.0%,14-19,42.4%,0-1,0.0%,2,75.0%,5.3%,2.2%,2.2%,68.8%,62.1%,51.2%,58.7%,29.9%,45.5%,0.72
vs Righties,11,4,7,36.4%,10-16,38.5%,125-144,46.5%,3-4,42.9%,11,74.6%,17.8%,3.6%,1.9%,68.4%,66.1%,50.2%,61.1%,35.2%,48.4%,0.90
vs Lefties,2,2,0,100.0%,4-0,100.0%,24-13,64.9%,0-0,-,2,78.9%,50.0%,1.7%,0.0%,61.0%,65.3%,60.9%,63.6%,50.4%,56.9%,1.38
vs Top 10,3,0,3,0.0%,0-6,0.0%,24-39,38.1%,0-1,0.0%,3,71.0%,6.5%,2.0%,0.5%,66.2%,63.9%,48.5%,58.7%,30.9%,45.2%,0.75
