Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Alejandro Moro Canas [ESP],3,4,42.9%,4,3,1,75.0%,2022,2026,7,0.98,3.5%,2.0%,65.7%,61.7%,51.0%,58.0%,41.1%,56.5%,33.8%
5,Pol Martin Tiffon [ESP],1,4,20.0%,0,0,0,-,2019,2026,1,0.77,1.0%,1.0%,79.8%,44.3%,50.0%,45.5%,41.9%,55.0%,57.1%
4,Julio Cesar Porras [ARG],3,1,75.0%,1,0,1,0.0%,2022,2025,2,1.11,0.8%,4.7%,66.4%,63.5%,39.5%,55.5%,49.2%,62.5%,41.7%
4,Lorenzo Giustino [ITA],3,1,75.0%,1,1,0,100.0%,2022,2025,4,1.18,2.0%,3.1%,70.5%,66.3%,47.1%,60.7%,46.4%,63.3%,34.0%
4,Nikolas Sanchez Izquierdo [ESP],1,3,25.0%,1,0,1,0.0%,2019,2024,2,0.95,3.0%,1.0%,69.0%,68.6%,30.2%,56.7%,41.0%,50.0%,36.7%
4,Oscar Jose Gutierrez [BRA],2,2,50.0%,2,0,2,0.0%,2021,2023,1,0.94,6.5%,4.8%,66.1%,68.3%,47.6%,61.3%,36.3%,57.1%,40.0%
3,David Jorda Sanchis [ESP],3,0,100.0%,2,2,0,100.0%,2024,2026,3,1.83,2.4%,0.6%,71.1%,77.1%,68.8%,74.7%,46.3%,71.4%,36.0%
3,Javier Barranco Cosano [ESP],2,1,66.7%,1,0,1,0.0%,2021,2026,2,1.20,5.1%,2.9%,68.4%,68.8%,44.2%,61.0%,46.6%,72.2%,56.3%
3,Facundo Diaz Acosta [ARG],3,0,100.0%,2,1,1,50.0%,2019,2025,2,1.29,0.7%,2.7%,71.8%,69.2%,59.5%,66.4%,43.2%,87.5%,32.0%
3,Kyrian Jacquet [FRA],2,1,66.7%,1,1,0,100.0%,2022,2025,1,1.04,1.1%,3.2%,72.3%,72.1%,42.3%,63.8%,37.8%,66.7%,33.3%
3,Rudolf Molleker [GER],2,1,66.7%,1,0,1,0.0%,2023,2025,2,0.92,0.7%,2.0%,75.5%,49.1%,56.8%,51.0%,45.3%,47.1%,60.0%
3,Benjamin Bonzi [FRA],1,2,33.3%,0,0,0,-,2019,2024,3,0.91,1.9%,0.0%,64.0%,63.3%,50.5%,58.7%,37.6%,67.6%,50.0%
3,Eric Vanshelboim [UKR],2,1,66.7%,0,0,0,-,2022,2024,1,2.65,0.0%,0.0%,75.6%,71.0%,90.0%,75.6%,64.7%,100.0%,100.0%
3,Ivan Gakhov [RUS],3,0,100.0%,0,0,0,-,2021,2024,1,1.27,7.0%,0.0%,78.9%,66.7%,41.7%,61.4%,49.1%,50.0%,85.7%
3,Miguel Damas [ESP],2,1,66.7%,2,1,1,50.0%,2021,2023,2,1.04,6.4%,2.9%,67.1%,66.4%,45.6%,59.5%,42.0%,60.0%,53.3%
