Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W80 Biarritz Q2,L vs Shapatava,0.98,0.64,43.7,2.1,-,31.3%,-,60.0%,33.3%,38.5%
2019 W100 Contrexeville Q1,W vs Jovanovic,0.99,1.82,38.5,2.4,-,53.8%,-,73.1%,66.7%,68.4%
2019 W25 Darmstadt R32,L vs Niemeier,0.95,0.66,54.2,2.9,-,48.6%,-,52.9%,29.6%,39.1%
2019 W25 Darmstadt Q2,W vs Wolff,0.94,1.53,46.9,2.8,-,68.2%,-,63.2%,47.2%,64.7%
2019 W25 Padova R32,L vs Pieri,0.88,0.56,38.9,2.1,-,48.0%,-,38.1%,34.6%,37.5%
2019 W60 Barcelona Q1,W vs Ayala Serra,0.92,1.39,49.8,2.2,-,58.6%,-,55.6%,59.5%,70.6%
2019 W60 Saint Gaudens Q1,L vs Ivakhnenko,0.85,0.71,55.9,2.7,-,55.6%,-,50.0%,51.5%,25.0%
2019 W25 Santa Margherita Di Pula R32,L vs Sabino,0.92,0.79,59.3,2.4,0.0%,52.4%,5.6%,50.0%,36.2%,47.7%
2019 W25 Santa Margherita Di Pula R32,L vs Andrianjafitrimo,1.07,0.62,46.0,2.1,0.0%,44.4%,0.0%,42.3%,39.3%,25.0%
2019 W25 Calvi R32,L vs Wargnier,0.94,0.78,53.9,2.2,0.0%,59.1%,2.5%,37.5%,40.0%,45.2%
2019 W15 Le Havre R32,W vs Chantraine,1.05,1.56,39.8,2.1,3.6%,60.7%,0.0%,66.7%,47.2%,61.1%
2019 W25 Glasgow R16,L vs Pattinama Kerkhove,0.88,0.55,41.8,2.3,3.8%,42.3%,0.0%,54.5%,36.0%,28.6%
2019 W25 Grenoble Q1,L vs Silva,0.83,0.78,61.6,3.3,0.0%,54.3%,0.0%,52.9%,51.3%,36.1%
2018 Roland Garros Q1,L vs Rus,0.92,0.62,39.5,2.0,0.0%,44.8%,0.0%,28.6%,33.3%,52.2%
2017 Milovice $15K F,L vs Kolodziejova,0.81,0.62,41.2,3.0,0.0%,46.2%,0.0%,41.7%,32.3%,55.6%
2017 Milovice $15K QF,W vs Silva,1.16,1.20,67.1,2.9,0.0%,58.8%,0.0%,44.7%,51.0%,47.8%
2017 Milovice $15K R32,W vs Markova,1.11,1.40,53.4,2.3,3.7%,51.9%,0.0%,65.4%,53.1%,51.7%
2017 Minsk $15K F,W vs Hatouka,1.09,1.19,58.8,4.0,2.0%,68.6%,2.0%,45.1%,49.0%,44.9%
2017 Minsk $15K SF,W vs Kruzhkova,1.11,1.50,54.4,2.4,0.0%,69.7%,0.0%,64.3%,48.6%,39.4%
2017 Minsk $15K R16,W vs Michel,1.26,1.21,64.6,5.2,6.8%,54.5%,0.0%,58.8%,37.8%,45.7%
2019 (13 matches),,0.94,0.89,49.5,2.4,1.0%,52.0%,1.6%,53.0%,44.1%,46.3%
2018 (1 matches),,0.92,0.62,39.5,2.0,0.0%,44.8%,0.0%,28.6%,33.3%,52.2%
2017 (50 matches),,1.01,1.03,54.5,2.6,1.5%,55.6%,0.9%,53.3%,46.4%,47.0%
2016 (36 matches),,1.00,1.04,58.0,2.7,1.4%,54.7%,0.8%,51.7%,49.3%,48.4%
2015 (12 matches),,0.99,0.90,57.5,2.5,1.3%,52.6%,0.3%,47.8%,44.9%,45.5%
Career (136 matches),,1.00,1.01,55.5,2.6,1.4%,54.9%,0.9%,51.8%,46.8%,47.4%
