Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2022,903,18,,,,,,,,,,,,
2021,740,43,,,,,,,,,,,,
2020,638,51,,,,,,,,,277,295,,
2019,614,48,,,,,,,,,266,281,,
2018,322,131,,,,,,,,,268,267,,
2017,383,103,,,,,,,,,209,352,,
2016,398,89,,,,,,,,,267,224,,
2015,344,110,,,,,,,,,342,154,,
2014,303,128,,,,,,,,,406,104,,
2013,506,68,,,,,,,,,459,111,,
2012,452,75,,,,,,,,,558,68,,
2011,1028,10,,,,,,,,,1149,9,,
