Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,0,0,0,-,2009,2010,Q2,1,0.65,3.8%,7.5%,37.7%,50.0%,51.5%,50.9%,32.1%,42.9%,100.0%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2009,2009,Q1,0,,,,,,,,,,
Wimbledon,2,Grass,3,1,2,33.3%,0,0,0,-,2009,2010,Q2,0,,,,,,,,,,
US Open,2,Hard,2,0,2,0.0%,2,1,1,50.0%,2008,2009,Q1,0,,,,,,,,,,
Fed Cup,2,,7,5,2,71.4%,1,1,0,100.0%,2010,2018,,3,1.00,4.3%,8.1%,61.4%,65.9%,37.0%,54.8%,45.1%,44.4%,42.4%
Tashkent,8,Hard,19,10,9,52.6%,1,1,0,100.0%,2004,2013,QF,5,0.91,2.6%,7.0%,59.0%,58.4%,44.6%,52.7%,43.1%,31.3%,40.5%
Bastad,3,Clay,6,3,3,50.0%,3,1,2,33.3%,2009,2013,R32,3,0.88,1.7%,6.5%,64.3%,55.1%,37.5%,48.8%,45.0%,54.2%,56.7%
Moscow,3,Hard,3,0,3,0.0%,1,0,1,0.0%,2009,2012,Q1,2,0.61,1.0%,5.1%,61.6%,49.2%,34.2%,43.4%,34.7%,54.5%,28.6%
Kuala Lumpur,2,Hard,5,3,2,60.0%,1,0,1,0.0%,2010,2011,Q3,2,0.98,3.1%,10.1%,62.8%,58.0%,29.2%,47.3%,51.6%,64.0%,76.9%
Pattaya,2,Hard,4,2,2,50.0%,0,0,0,-,2008,2011,R32,3,0.96,4.8%,6.1%,58.9%,56.6%,35.8%,48.1%,50.0%,50.0%,43.9%
Istanbul,2,Hard,3,1,2,33.3%,0,0,0,-,2008,2009,Q2,0,,,,,,,,,,
