Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,14,8,6,57.1%,17-15,53.1%,145-152,48.8%,2-0,100.0%,5,57.1%,41.2%,4.1%,7.0%,60.1%,61.6%,38.9%,52.5%,41.2%,46.6%,0.87
Clay,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,-,-,3.0%,15.2%,60.6%,47.5%,30.8%,40.9%,52.9%,47.0%,0.90
Internationals,8,3,5,37.5%,7-12,36.8%,80-100,44.4%,1-0,100.0%,3,-,-,3.5%,8.7%,58.7%,50.5%,38.0%,45.3%,40.3%,42.8%,0.74
Quarter-finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,
vs Righties,12,5,7,41.7%,11-17,39.3%,117-152,43.5%,2-0,100.0%,5,52.0%,37.5%,4.8%,7.6%,61.0%,55.7%,35.8%,47.9%,41.8%,44.7%,0.80
