Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Minsk Q1,L vs Garkusha,50% (4/8),25% (1/4),0/5,71% (5/7),0% (0/5),1/1,0/0,0/0,0/0,0/0
2019 W15 Antalya R32,L vs Ochsner,25% (2/8),0% (0/2),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,1/1
2019 W15 Antalya R16,L vs Knoll,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2019 W15 Shymkent R16,L vs Tikhonova,20% (2/10),100% (2/2),2/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,0/0
2019 W15 Antalya R16,L vs Simion,40% (4/10),50% (2/4),0/3,50% (5/10),0% (0/5),1/2,0/0,1/3,0/0,1/2
2019 W15 Antalya R32,W vs Demidova,75% (6/8),83% (5/6),1/1,11% (1/9),0% (0/1),4/5,2/2,0/0,1/1,0/0
2018 Mumbai Q1,L vs Kalashnikova,50% (4/8),25% (1/4),1/4,71% (5/7),0% (0/5),0/1,0/0,1/2,0/0,1/1
2017 Indore $15K R32,W vs Luikham,57% (8/14),100% (8/8),3/4,47% (7/15),29% (2/7),5/8,2/3,1/1,1/2,0/0
2017 Mumbai Q1,L vs Glushko,25% (2/8),50% (1/2),0/3,67% (6/9),17% (1/6),0/1,0/0,0/2,0/0,0/1
2017 Torun $25K R32,L vs Kolodziejova,44% (4/9),25% (1/4),0/3,63% (5/8),20% (1/5),1/1,0/0,1/2,0/0,1/1
2017 Fergana $25K R32,W vs Bahodyrova,67% (6/9),100% (6/6),1/2,25% (2/8),0% (0/2),3/4,0/0,0/0,0/0,0/0
2017 Andijan $25K R32,L vs Silich,62% (8/13),50% (4/8),1/6,57% (8/14),0% (0/8),2/3,0/0,0/2,0/0,0/1
2017 Antalya $15K QF,L vs Serban,27% (3/11),67% (2/3),1/4,45% (5/11),20% (1/5),1/2,0/0,2/2,0/0,1/1
2017 Antalya $15K R16,W vs Oz,50% (8/16),88% (7/8),3/6,53% (9/17),33% (3/9),5/6,1/1,0/0,1/1,0/0
2017 Antalya $15K QF,L vs Anshba,22% (2/9),50% (1/2),1/4,67% (6/9),33% (2/6),1/1,0/0,1/1,0/0,1/1
2017 Antalya $15K R16,W vs Intert,57% (8/14),100% (8/8),0/5,50% (7/14),14% (1/7),4/7,0/1,1/2,0/0,1/1
2017 Antalya $15K R32,W vs Vangelova,67% (6/9),100% (6/6),2/2,38% (3/8),33% (1/3),3/4,0/1,0/0,0/0,0/0
2017 Karshi $25K R32,W vs Maslenkova,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2017 Antalya $15K QF,L vs Danilovic,50% (4/8),50% (2/4),2/6,86% (6/7),0% (0/6),0/2,0/0,1/1,0/0,0/0
2017 Antalya $15K R16,W vs Pantuckova,63% (5/8),100% (5/5),0/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2019 (6 matches),,37.3%,52.6%,14.3%,56.0%,10.7%,70.0%,100.0%,42.9%,100.0%,50.0%
2018 (1 matches),,50.0%,25.0%,25.0%,71.4%,0.0%,0.0%,-,50.0%,-,100.0%
2017 (16 matches),,51.2%,80.0%,31.0%,50.9%,21.4%,65.6%,75.0%,56.3%,83.3%,66.7%
2016 (7 matches),,55.1%,76.7%,38.1%,42.9%,27.3%,70.0%,100.0%,62.5%,100.0%,66.7%
2015 (6 matches),,59.6%,85.3%,52.6%,48.2%,22.2%,56.0%,57.1%,50.0%,50.0%,0.0%
Career (46 matches),,50.6%,78.3%,33.9%,50.9%,17.6%,62.6%,69.4%,52.3%,78.6%,57.1%
