Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Minsk Q1,L vs Garkusha,1.00,0.56,40.7,3.1,-,26.3%,-,37.5%,46.7%,29.6%
2019 W15 Antalya R32,L vs Ochsner,0.84,0.42,29.0,2.0,-,43.5%,-,40.0%,36.0%,21.7%
2019 W15 Antalya R16,L vs Knoll,0.89,0.46,32.8,2.0,-,38.5%,-,48.0%,30.4%,28.6%
2019 W15 Shymkent R16,L vs Tikhonova,0.93,0.63,43.0,2.1,-,44.0%,-,50.0%,35.5%,35.7%
2019 W15 Antalya R16,L vs Simion,0.98,0.72,53.4,2.0,-,48.6%,-,50.0%,39.4%,35.5%
2019 W15 Antalya R32,W vs Demidova,1.12,2.28,35.8,2.2,-,66.7%,-,77.8%,48.0%,66.7%
2018 Mumbai Q1,L vs Kalashnikova,0.79,0.58,39.9,2.2,0.0%,47.8%,0.0%,40.9%,45.5%,36.4%
2017 Indore $15K R32,W vs Luikham,1.03,1.16,72.6,2.7,3.6%,61.8%,3.9%,47.1%,52.0%,50.0%
2017 Mumbai Q1,L vs Glushko,0.93,0.65,44.9,2.0,0.0%,51.6%,3.6%,42.9%,44.8%,28.6%
2017 Torun $25K R32,L vs Kolodziejova,0.86,0.63,43.1,3.2,0.0%,46.2%,4.3%,56.5%,39.4%,32.3%
2017 Fergana $25K R32,W vs Bahodyrova,1.06,1.53,48.7,2.1,0.0%,64.0%,4.5%,59.1%,50.0%,60.0%
2017 Andijan $25K R32,L vs Silich,0.90,0.81,59.7,6.3,0.0%,52.3%,2.5%,47.5%,49.0%,40.5%
2017 Antalya $15K QF,L vs Serban,0.94,0.69,46.5,2.1,0.0%,61.1%,0.0%,50.0%,23.5%,41.9%
2017 Antalya $15K R16,W vs Oz,1.04,1.11,77.3,3.8,1.7%,59.3%,0.0%,52.6%,47.7%,46.0%
2017 Antalya $15K QF,L vs Anshba,0.96,0.63,43.8,2.3,0.0%,42.4%,0.0%,58.1%,34.5%,30.8%
2017 Antalya $15K R16,W vs Intert,0.93,1.22,60.2,6.2,2.0%,56.0%,2.1%,58.3%,52.1%,61.0%
2017 Antalya $15K R32,W vs Vangelova,1.25,1.58,38.0,2.1,0.0%,56.0%,4.3%,60.9%,50.0%,55.9%
2017 Karshi $25K R32,W vs Maslenkova,1.08,2.18,36.3,2.0,8.3%,75.0%,0.0%,68.4%,64.0%,47.6%
2017 Antalya $15K QF,L vs Danilovic,0.90,0.56,32.5,2.0,0.0%,34.8%,0.0%,36.4%,39.3%,40.7%
2017 Antalya $15K R16,W vs Pantuckova,0.94,1.61,51.3,2.5,0.0%,66.7%,0.0%,69.6%,64.3%,44.4%
2019 (6 matches),,0.96,0.69,40.1,2.2,-,45.0%,-,50.4%,39.5%,36.4%
2018 (1 matches),,0.79,0.58,39.9,2.2,0.0%,47.8%,0.0%,40.9%,45.5%,36.4%
2017 (16 matches),,0.98,1.00,54.3,2.6,1.4%,56.0%,1.9%,53.3%,46.6%,45.2%
2016 (7 matches),,1.00,1.11,59.6,2.4,6.6%,59.8%,4.2%,56.1%,47.7%,44.9%
2015 (6 matches),,1.03,1.15,54.2,2.8,0.5%,54.5%,1.6%,56.3%,48.0%,51.6%
Career (46 matches),,1.00,0.98,54.5,2.6,2.4%,54.2%,2.5%,53.0%,46.0%,44.7%
