Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),255,213,263,1505,259,1456,212,1498,,,,,,
2025,278,195,216,1544,246,1470,176,1533,,,,,,
2024,177,325,194,1564,232,1477,159,1560,222,1408,,,,
2023,262,223,349,1372,362,1300,324,1340,243,1348,,,,
2022,357,133,379,1330,381,1264,336,1337,238,1344,,,,
2021,509,68,,,,,,,,,,,,
2020,1411,3,,,,,,,,,1381,10,,
2019,1381,3,,,,,,,,,1290,12,,
2017,1781,1,,,,,,,,,,,,
