Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Matteo Martineau [FRA],3,1,75.0%,3,2,1,66.7%,2023,2026,3,1.03,8.3%,3.0%,66.2%,72.7%,50.0%,65.0%,36.1%,53.8%,31.0%
4,Damir Dzumhur [BIH],1,3,25.0%,0,0,0,-,2023,2024,4,0.88,5.6%,3.3%,58.6%,62.4%,48.4%,56.6%,38.1%,56.1%,40.0%
4,Louis Wessels [GER],2,2,50.0%,0,0,0,-,2021,2024,2,1.20,10.0%,5.0%,60.0%,76.2%,57.1%,68.6%,37.8%,80.0%,26.7%
4,Benjamin Hassan [LBN],2,2,50.0%,4,3,1,75.0%,2018,2024,2,0.94,7.4%,2.8%,66.4%,71.5%,47.9%,63.6%,34.3%,64.7%,17.6%
3,Sumit Nagal [IND],1,2,33.3%,1,1,0,100.0%,2022,2026,3,0.91,3.6%,6.0%,71.4%,60.0%,34.7%,52.8%,42.9%,55.9%,35.3%
3,Stefano Travaglia [ITA],1,2,33.3%,1,1,0,100.0%,2022,2026,3,0.71,8.2%,7.5%,61.9%,67.5%,35.3%,55.2%,31.7%,10.0%,37.5%
3,Jan Choinski [GBR],1,2,33.3%,2,2,0,100.0%,2024,2025,3,1.05,15.0%,5.5%,67.2%,77.1%,41.0%,65.2%,36.5%,30.8%,29.6%
3,Niklas Schell [GER],3,0,100.0%,1,0,1,0.0%,2018,2025,1,1.87,14.0%,7.0%,76.7%,81.8%,50.0%,74.4%,47.8%,0,80.0%
3,Dalibor Svrcina [CZE],0,3,0.0%,3,1,2,33.3%,2023,2025,3,0.84,2.7%,6.5%,71.5%,56.5%,39.2%,51.5%,40.8%,55.6%,50.0%
3,Luca Van Assche [FRA],3,0,100.0%,1,1,0,100.0%,2022,2025,3,1.48,11.7%,3.0%,61.9%,78.7%,49.3%,67.5%,48.1%,58.3%,46.9%
3,Adrian Andreev [BUL],1,2,33.3%,0,0,0,-,2022,2025,3,0.81,11.3%,6.1%,54.2%,79.1%,38.1%,60.4%,32.0%,69.6%,37.5%
3,Jakub Paul [SUI],1,2,33.3%,0,0,0,-,2021,2024,1,0.61,4.0%,4.0%,58.0%,55.2%,23.8%,42.0%,35.4%,0.0%,100.0%
3,Alexander Blockx [BEL],3,0,100.0%,1,1,0,100.0%,2023,2024,2,1.11,8.9%,7.1%,65.7%,74.8%,55.2%,68.0%,35.3%,76.9%,40.0%
3,Akira Santillan [AUS],3,0,100.0%,1,1,0,100.0%,2023,2024,3,1.32,17.1%,4.1%,58.2%,82.4%,55.7%,71.2%,38.0%,75.0%,33.3%
3,Jules Marie [FRA],1,2,33.3%,0,0,0,-,2023,2024,1,0.54,17.9%,6.0%,64.3%,72.2%,36.7%,59.5%,21.8%,80.0%,0.0%
