Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 US Open Q1,L vs Burger,0.88,0.91,86.4,25.3,-,58.5%,-,40.8%,52.1%,52.3%
2016 Prague $75K R32,L vs Leykina,0.93,0.81,57.7,2.5,0.0%,65.9%,0.0%,35.7%,42.2%,42.9%
2016 Wimbledon Q1,L vs Taylor,0.90,0.85,72.7,3.6,0.0%,47.7%,4.9%,51.2%,43.1%,53.2%
2016 Montpellier $25K R32,L vs Dentoni,0.89,0.87,65.7,4.6,1.9%,45.3%,0.0%,68.6%,41.0%,44.1%
2016 Essen $50K R32,L vs Korpatsch,0.94,0.63,42.5,2.0,0.0%,54.8%,0.0%,38.7%,36.0%,34.8%
2016 Marseille $100K SF,L vs Kovinic,1.05,0.67,46.9,2.3,0.0%,46.9%,0.0%,45.2%,40.0%,28.6%
2016 Marseille $100K QF,W vs Soler Espinosa,0.93,1.75,49.3,2.0,8.7%,69.6%,0.0%,77.3%,50.0%,50.0%
2016 Marseille $100K R16,W vs Lim,0.93,1.54,44.8,2.0,0.0%,69.6%,0.0%,60.0%,70.0%,44.8%
2016 Marseille $100K R32,W vs Kamenskaya,1.24,1.17,64.8,8.0,0.0%,54.5%,0.0%,50.0%,46.9%,41.9%
2016 Roland Garros R128,L vs Hercog,0.88,0.77,54.6,2.3,0.0%,57.5%,0.0%,47.2%,35.0%,48.6%
2016 Saint Gaudens $50K R16,L vs Khromacheva,0.90,0.68,52.2,2.7,0.0%,50.0%,0.0%,51.6%,42.3%,32.0%
2016 Saint Gaudens $50K R32,W vs Hesse,1.15,1.83,39.0,2.2,0.0%,66.7%,0.0%,73.1%,48.0%,47.6%
2016 Madrid R64,L vs Pliskova,1.01,0.36,37.1,2.2,0.0%,32.0%,0.0%,57.1%,11.1%,29.4%
2016 Bogota R16,L vs Vickery,0.78,0.77,59.3,2.4,2.7%,54.1%,0.0%,45.7%,38.5%,60.8%
2016 Bogota R32,W vs Tig,1.12,1.18,70.6,8.2,0.0%,56.0%,0.0%,65.9%,44.8%,38.2%
2016 Charleston R16,L vs Vesnina,0.94,0.62,38.7,2.0,3.7%,44.4%,0.0%,36.0%,38.7%,39.3%
2016 Charleston R64,W vs Mchale,1.24,1.28,51.2,6.0,0.0%,54.3%,2.3%,52.3%,36.6%,60.5%
2016 Osprey FL $50K R32,L vs Brengle,0.96,0.81,62.6,3.5,0.0%,51.2%,0.0%,45.2%,45.7%,42.2%
2016 Miami R128,L vs King,0.86,0.69,47.9,2.1,0.0%,66.7%,0.0%,39.3%,34.3%,40.6%
2016 Miami Q2,W vs Vickery,1.15,1.37,59.2,2.1,0.0%,42.9%,0.0%,56.7%,70.0%,50.0%
2016 (27 matches),,0.99,0.92,56.6,2.7,0.9%,53.5%,0.5%,51.2%,43.0%,45.8%
2015 (22 matches),,1.03,1.05,57.9,3.1,0.6%,53.4%,0.3%,54.3%,49.9%,43.6%
2014 (25 matches),,1.06,1.04,51.4,2.6,1.7%,53.0%,0.4%,49.3%,45.9%,50.1%
2013 (41 matches),,0.99,0.94,59.2,2.8,0.9%,53.5%,1.2%,49.7%,45.1%,46.2%
2012 (28 matches),,1.04,1.05,55.1,2.7,0.4%,57.2%,1.3%,52.1%,44.0%,46.7%
Career (143 matches),,1.02,0.99,56.5,2.8,0.9%,54.1%,0.8%,51.1%,45.4%,46.4%
