Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,11,3,8,27.3%,7-18,28.0%,88-132,40.0%,0-2,0.0%,11,54.3%,27.4%,1.1%,4.4%,62.1%,57.5%,42.7%,51.9%,40.6%,46.1%,0.84,R16 (2x)
2015,9,4,5,44.4%,11-11,50.0%,102-103,49.8%,2-0,100.0%,8,55.7%,43.7%,0.9%,2.6%,71.8%,56.3%,48.4%,54.1%,45.8%,49.9%,1.00,QF (Bogota)
2014,18,7,11,38.9%,14-22,38.9%,145-177,45.0%,1-3,25.0%,0,,,,,,,,,,,,QF (2x)
2013,40,18,22,45.0%,41-55,42.7%,404-472,46.1%,2-3,40.0%,0,,,,,,,,,,,,F (Marrakech)
2012,34,16,18,47.1%,39-37,51.3%,341-346,49.6%,4-2,66.7%,0,,,,,,,,,,,,QF (2x)
2011,32,16,16,50.0%,38-37,50.7%,348-339,50.7%,1-7,12.5%,0,,,,,,,,,,,,W (Bogota)
2010,6,2,4,33.3%,5-9,35.7%,53-72,42.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
2009,19,6,13,31.6%,17-28,37.8%,206-243,45.9%,2-5,28.6%,0,,,,,,,,,,,,QF (Fes)
2008,17,5,12,29.4%,15-25,37.5%,155-202,43.4%,1-0,100.0%,0,,,,,,,,,,,,QF (Vina Del Mar)
2007,39,17,22,43.6%,37-49,43.0%,363-405,47.3%,2-2,50.0%,0,,,,,,,,,,,,SF (Bogota)
2006,43,22,21,51.2%,45-46,49.5%,403-437,48.0%,6-3,66.7%,0,,,,,,,,,,,,W (Bogota)
2005,10,6,4,60.0%,13-8,61.9%,108-100,51.9%,3-1,75.0%,0,,,,,,,,,,,,F (Bogota)
2004,2,1,1,50.0%,3-3,50.0%,31-23,57.4%,0-1,0.0%,0,,,,,,,,,,,,R16 (Bogota)
2003,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,0,,,,,,,,,,,,R32 (Bogota)
2002,13,8,5,61.5%,17-11,60.7%,144-122,54.1%,2-2,50.0%,0,,,,,,,,,,,,SF (Mexico Circuit 3 40K)
2001,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Bogota)
2000,1,0,1,0.0%,1-2,33.3%,11-18,37.9%,1-0,100.0%,0,,,,,,,,,,,,R32 (Madrid)
Career,296,131,165,44.3%,303-365,45.4%,2914-3216,47.5%,27-32,45.8%,19,54.9%,34.3%,1.0%,3.6%,66.2%,57.0%,44.7%,52.8%,42.8%,47.7%,0.91,
