Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Australian Open R128,L vs Friedsam,21,12,1.8,10.4%,5.9%,19,8,2.4,10.3%,4.3%,5.4%,4.9%,0.9,22.8%,24.3%
2015 Roland Garros R64,L vs Petkovic,24,22,1.1,11.9%,10.9%,24,22,1.1,12.0%,11.0%,6.5%,5.5%,0.9,21.8%,24.8%
2015 Roland Garros R128,W vs Mchale,15,13,1.2,7.4%,6.4%,14,13,1.1,7.3%,6.7%,3.1%,4.1%,0.8,23.3%,29.2%
2014 Wimbledon R64,L vs Flipkens,5,22,0.2,5.4%,23.7%,5,22,0.2,5.7%,25.3%,3.4%,2.3%,1.6,24.7%,15.1%
2014 Wimbledon R128,W vs Martic,12,5,2.4,15.0%,6.3%,12,4,3.0,16.0%,5.3%,9.3%,6.7%,0.4,15.0%,36.3%
2014 Roland Garros R128,L vs Dellacqua,9,20,0.5,6.8%,15.2%,9,19,0.5,7.2%,15.2%,3.2%,4.0%,0.7,20.5%,28.0%
2014 Australian Open R128,L vs Wozniacki,9,30,0.3,10.1%,33.7%,9,28,0.3,10.6%,32.9%,,,0.9,16.9%,18.0%
2013 US Open R128,L vs Robson,10,21,0.5,7.9%,16.5%,6,16,0.4,5.8%,15.4%,,,1.1,26.0%,23.6%
2013 Australian Open R128,L vs Kuznetsova,9,18,0.5,9.2%,18.4%,7,17,0.4,7.6%,18.5%,,,1.2,27.6%,22.4%
2012 US Open R64,L vs Sharapova,0,4,0.0,0.0%,5.1%,0,3,0.0,0.0%,4.5%,,,1.8,38.5%,21.8%
2012 Australian Open R128,L vs Ivanovic,7,15,0.5,6.8%,14.6%,7,15,0.5,7.1%,15.2%,,,1.5,31.1%,21.4%
2011 Wimbledon R64,L vs Bartoli,25,15,1.7,13.9%,8.3%,23,14,1.6,13.6%,8.3%,5.9%,7.1%,1.4,26.1%,18.3%
2011 Roland Garros R128,L vs Zvonareva,6,19,0.3,5.5%,17.3%,6,17,0.4,5.7%,16.2%,2.9%,2.9%,1.1,29.1%,26.4%
2011 Australian Open R64,L vs Pennetta,6,21,0.3,5.3%,18.4%,6,17,0.4,5.6%,15.7%,,,1.5,28.9%,19.3%
Career (14 matches),,158,237,0.7,8.7%,13.1%,147,215,0.7,8.7%,12.7%,3.3%,3.2%,1.0,24.8%,23.7%
