Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 US Open Q1,L vs Burger,50% (8/16),88% (7/8),2/6,50% (8/16),0% (0/8),2/7,1/2,0/2,0/1,0/1
2016 Prague $75K R32,L vs Leykina,55% (6/11),67% (4/6),3/5,64% (7/11),29% (2/7),3/4,0/0,3/3,0/0,1/1
2016 Wimbledon Q1,L vs Taylor,58% (7/12),86% (6/7),3/6,67% (8/12),13% (1/8),3/6,0/1,2/3,0/0,2/2
2016 Montpellier $25K R32,L vs Dentoni,44% (7/16),71% (5/7),2/6,50% (8/16),25% (2/8),3/4,0/2,1/1,0/0,0/0
2016 Essen $50K R32,L vs Korpatsch,22% (2/9),100% (2/2),1/4,100% (8/8),38% (3/8),0/2,0/0,1/2,0/0,1/1
2016 Marseille $100K SF,L vs Kovinic,25% (2/8),50% (1/2),0/5,86% (6/7),17% (1/6),0/1,0/0,0/0,0/0,0/0
2016 Marseille $100K QF,W vs Soler Espinosa,56% (5/9),100% (5/5),0/1,11% (1/9),0% (0/1),3/3,0/0,1/1,0/0,0/0
2016 Marseille $100K R16,W vs Lim,88% (7/8),86% (6/7),1/2,25% (2/8),0% (0/2),3/5,1/1,0/0,1/1,0/0
2016 Marseille $100K R32,W vs Kamenskaya,43% (6/14),100% (6/6),3/6,50% (7/14),14% (1/7),4/5,1/1,0/0,1/1,0/0
2016 Roland Garros R128,L vs Hercog,55% (6/11),67% (4/6),3/4,64% (7/11),29% (2/7),2/4,0/0,3/4,0/0,2/2
2016 Saint Gaudens $50K R16,L vs Khromacheva,25% (2/8),50% (1/2),0/4,56% (5/9),0% (0/5),0/1,0/0,0/1,0/0,0/1
2016 Saint Gaudens $50K R32,W vs Hesse,50% (4/8),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2016 Madrid R64,L vs Pliskova,0% (0/7),- (0/0),0/4,63% (5/8),0% (0/5),0/0,0/0,0/1,0/0,0/1
2016 Bogota R16,L vs Vickery,75% (9/12),56% (5/9),3/6,64% (7/11),0% (0/7),2/5,1/1,1/2,0/0,1/1
2016 Bogota R32,W vs Tig,38% (6/16),83% (5/6),1/3,44% (7/16),43% (3/7),4/5,2/2,1/2,1/1,0/0
2016 Charleston R16,L vs Vesnina,50% (4/8),50% (2/4),2/5,88% (7/8),14% (1/7),0/2,0/0,1/2,0/0,0/1
2016 Charleston R64,W vs Mchale,46% (6/13),100% (6/6),2/3,50% (6/12),33% (2/6),3/5,1/2,0/1,0/1,0/0
2016 Osprey FL $50K R32,L vs Brengle,67% (8/12),50% (4/8),1/6,67% (8/12),25% (2/8),1/4,0/2,0/0,0/0,0/0
2016 Miami R128,L vs King,30% (3/10),67% (2/3),1/4,50% (5/10),20% (1/5),1/2,0/0,2/2,0/0,0/0
2016 Miami Q2,W vs Vickery,89% (8/9),88% (7/8),2/4,67% (6/9),33% (2/6),4/7,2/2,0/0,1/1,0/0
2016 (27 matches),,47.3%,77.6%,33.9%,56.6%,20.1%,56.7%,62.5%,52.8%,72.7%,57.1%
2015 (22 matches),,54.0%,79.1%,45.5%,52.2%,21.9%,57.1%,54.2%,45.5%,87.5%,12.5%
2014 (25 matches),,55.1%,83.1%,39.4%,57.0%,17.6%,64.6%,60.0%,48.1%,58.3%,61.5%
2013 (41 matches),,51.4%,74.6%,38.4%,55.7%,17.8%,53.2%,62.2%,46.2%,63.2%,36.8%
2012 (28 matches),,50.4%,78.9%,41.6%,49.5%,21.7%,68.7%,74.1%,66.7%,69.2%,50.0%
Career (143 matches),,51.5%,78.1%,39.4%,54.3%,19.5%,59.3%,62.8%,50.6%,68.3%,44.8%
