Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,1,54.5%,36.4%,4.8%,8.3%,61.9%,57.7%,34.4%,48.8%,41.2%,45.4%,0.80,R32 (Vic 125)
2024,10,8,2,80.0%,14-7,66.7%,113-92,55.1%,1-0,100.0%,7,69.4%,44.4%,3.4%,5.9%,70.5%,64.4%,44.3%,58.4%,46.7%,52.8%,1.12,W (Hong Kong 125)
2023,7,6,1,85.7%,13-4,76.5%,105-75,58.3%,3-1,75.0%,7,68.2%,47.7%,2.3%,4.3%,68.1%,64.0%,43.8%,57.6%,48.8%,53.2%,1.15,W (Florianopolis 125)
2018,9,6,3,66.7%,11-9,55.0%,99-89,52.7%,0-0,-,9,63.0%,42.7%,3.4%,5.2%,61.2%,64.8%,40.7%,55.5%,46.6%,50.8%,1.05,SF (2x)
2017,33,23,10,69.7%,50-20,71.4%,387-251,60.7%,4-5,44.4%,3,59.4%,56.3%,4.3%,8.5%,60.3%,58.9%,43.0%,52.6%,50.7%,51.7%,1.07,F (3x)
2013,42,29,13,69.0%,65-30,68.4%,505-366,58.0%,7-4,63.6%,0,,,,,,,,,,,,W (Dothan AL 50K)
2012,10,7,3,70.0%,16-10,61.5%,129-108,54.4%,0-1,0.0%,0,,,,,,,,,,,,SF (Maribor 25K)
2011,45,32,13,71.1%,68-34,66.7%,514-410,55.6%,6-3,66.7%,0,,,,,,,,,,,,W (2x)
2010,30,21,9,70.0%,46-24,65.7%,361-280,56.3%,4-5,44.4%,0,,,,,,,,,,,,W (Plantation FL 25K)
2009,24,15,9,62.5%,33-24,57.9%,286-230,55.4%,2-5,28.6%,0,,,,,,,,,,,,F (Puebla 25K)
2008,8,4,4,50.0%,11-8,57.9%,85-79,51.8%,0-0,-,0,,,,,,,,,,,,SF (Mexico City 10K)
2007,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Zagreb 50K)
Career,220,151,69,68.6%,327-174,65.3%,2598-2005,56.4%,27-25,51.9%,27,65.4%,45.8%,3.2%,5.6%,65.4%,63.5%,42.3%,56.2%,47.5%,51.9%,1.09,
