Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Austin R16,W vs Jovic,24,29,0.8,13.1%,15.8%,23,27,0.9,13.2%,15.5%,4.6%,5.2%,0.6,14.2%,24.0%
2025 Ningbo QF,L vs Rybakina,5,21,0.2,5.6%,23.6%,5,12,0.4,7.1%,17.1%,2.9%,4.3%,1.5,19.1%,12.4%
2024 US Open R64,L vs Mertens,15,29,0.5,12.7%,24.6%,12,19,0.6,13.2%,20.9%,4.4%,8.8%,0.7,12.7%,17.8%
2024 US Open R128,W vs Li,10,37,0.3,6.4%,23.7%,8,26,0.3,5.8%,19.0%,3.6%,1.5%,0.5,12.8%,27.6%
2024 Wimbledon R128,L vs Ostapenko,7,18,0.4,6.1%,15.8%,3,12,0.3,3.6%,14.3%,0.0%,3.6%,1.2,22.8%,19.3%
2024 Birmingham F,L vs Putintseva,18,28,0.6,14.4%,22.4%,13,22,0.6,11.9%,20.2%,9.2%,2.8%,1.4,18.4%,12.8%
2024 United Cup RR,L vs Boulter,10,12,0.8,8.6%,10.3%,5,10,0.5,5.2%,10.3%,4.1%,1.0%,1.2,20.7%,17.2%
2023 US Open R128,W vs Udvardy,12,33,0.4,7.3%,20.0%,10,27,0.4,6.5%,17.4%,4.5%,1.9%,0.6,15.8%,25.5%
2022 BJK Cup Finals F: SUI vs AUS RR,L vs Bencic,10,15,0.7,10.0%,15.0%,7,12,0.6,8.3%,14.3%,4.8%,3.6%,1.7,20.0%,12.0%
2022 Ostrava R16,L vs Swiatek,17,21,0.8,14.0%,17.4%,16,17,0.9,13.9%,14.8%,5.2%,7.8%,1.0,19.0%,19.0%
2022 US Open QF,L vs Jabeur,12,24,0.5,8.3%,16.7%,11,15,0.7,8.6%,11.7%,3.1%,4.7%,1.0,20.1%,20.8%
2022 US Open R16,W vs Samsonova,9,27,0.3,5.7%,17.2%,8,24,0.3,5.4%,16.2%,2.0%,3.4%,0.4,15.3%,35.7%
2022 US Open R32,W vs Williams,32,30,1.1,13.4%,12.6%,29,21,1.4,13.9%,10.1%,8.7%,4.8%,1.0,20.6%,21.4%
2022 US Open R64,W vs Rodina,32,57,0.6,15.7%,27.9%,23,49,0.5,12.6%,26.9%,6.6%,5.5%,0.4,7.8%,18.6%
2022 US Open R128,W vs Muchova,17,32,0.5,12.1%,22.7%,12,26,0.5,9.8%,21.1%,7.3%,2.4%,0.6,14.2%,24.8%
2022 Cincinnati QF,L vs Kvitova,7,11,0.6,6.4%,10.1%,6,5,1.2,7.0%,5.8%,3.5%,3.5%,1.6,26.6%,16.5%
2022 Toronto R32,L vs Swiatek,2,25,0.1,2.5%,30.9%,2,22,0.1,2.7%,29.7%,0.0%,2.7%,1.0,19.8%,19.8%
2022 Wimbledon QF,L vs Rybakina,14,21,0.7,8.7%,13.0%,13,20,0.7,9.1%,14.0%,4.2%,2.1%,1.2,21.1%,17.4%
2022 Wimbledon R16,W vs Cornet,26,34,0.8,13.0%,17.0%,23,30,0.8,12.4%,16.1%,5.4%,5.9%,0.9,15.0%,16.0%
2022 Wimbledon R32,W vs Krejcikova,16,26,0.6,10.0%,16.3%,14,18,0.8,10.1%,12.9%,5.0%,5.0%,0.8,16.3%,21.3%
Career (81 matches),,1381,2271,0.6,12.0%,19.7%,1184,1951,0.6,11.5%,19.0%,4.9%,4.5%,0.8,14.6%,19.4%
