Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),75,897,62,1797,61,1749,61,1710,36,1696,1577,10,,
2025,80,844,72,1765,72,1713,74,1693,47,1680,1575,10
2024,109,691,65,1766,68,1706,58,1704,34,1704,436,152
2023,290,246,,,,,,,,,,
2022,33,1365,31,1860,33,1799,46,1738,19,1760,,
2021,45,1395,45,1826,53,1760,47,1727,29,1722,,
2020,68,1035,86,1697,78,1677,87,1613,,,129,690
2019,51,1115,70,1781,68,1736,65,1687,56,1658,159,490
2018,46,1082,55,1808,56,1752,67,1677,54,1675,138,483
2017,136,435,85,1728,76,1701,95,1614,,,373,150
2016,929,11,,,,,,,,,384,130
2015,65,910,91,1718,86,1675,81,1652,85,1591,93,781
2014,63,840,99,1709,105,1645,77,1654,75,1592,48,1490
2013,73,830,118,1657,109,1624,154,1529,66,1605,314,196
2012,493,61,,,,,,,,,735,33
2011,149,439,167,1553,162,1510,179,1450,136,1494,202,352
2010,164,357,167,1561,184,1492,166,1487,123,1508,736,32
2009,301,142,,,,,,,,,,
2008,978,6,,,,,,,,,,
