Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Austin R16,W vs Jovic,4.2,4.3,4.1,59.0%,48.8%,50.0%,56.3%,51.1%,17.9%,7.0,4.5,11.5,8.8
2025 Ningbo QF,L vs Rybakina,2.3,2.5,2.0,34.7%,36.4%,25.0%,50.0%,43.5%,7.7%,1.5,5.4,-3.5,-9.7
2024 Birmingham F,L vs Putintseva,4.2,4.2,4.1,48.5%,25.0%,50.0%,38.5%,54.9%,9.4%,3.0,2.8,-3.5,-4.1
2023 United Cup RR,L vs Boulter,3.7,3.8,3.6,54.4%,24.1%,54.5%,25.0%,45.7%,13.6%,4.5,6.9,0.0,0.0
2022 BJK Cup Finals F,L vs Bencic,4.5,5.0,3.9,35.3%,22.7%,60.0%,50.0%,45.7%,10.5%,-1.5,-2.1,3.5,4.2
2022 Ostrava R16,L vs Swiatek,5.5,5.6,5.5,36.4%,54.1%,60.0%,40.0%,49.6%,12.3%,7.0,5.6,1.0,0.9
2022 US Open QF,L vs Jabeur,5.2,5.3,5.0,47.3%,42.1%,46.2%,48.0%,51.7%,20.9%,9.5,6.7,6.0,5.1
2022 US Open R16,W vs Samsonova,4.0,4.5,3.4,53.5%,56.5%,44.4%,68.8%,47.2%,11.3%,3.0,3.1,2.5,2.0
2022 US Open R32,W vs Williams,4.1,4.4,3.8,49.3%,55.6%,65.2%,43.5%,56.6%,12.2%,15.5,8.5,21.0,14.3
2022 Cincinnati QF,L vs Kvitova,2.8,3.4,2.3,37.7%,45.8%,80.0%,33.3%,51.4%,15.7%,8.0,17.8,3.5,9.0
2022 Toronto R32,L vs Swiatek,4.1,4.2,4.1,40.9%,30.0%,14.3%,20.0%,51.4%,7.0%,-13.5,-19.3,-2.5,-3.8
2022 Wimbledon QF,L vs Rybakina,3.7,4.2,3.2,44.4%,47.1%,42.9%,28.6%,54.0%,15.6%,-11.5,-11.4,7.0,7.7
2021 BJK Cup Finals SF,L vs Bencic,4.2,4.0,4.4,36.5%,42.1%,38.5%,44.4%,50.0%,14.5%,1.5,2.5,4.0,6.3
2021 Moscow R16,L vs Sabalenka,3.6,3.9,3.2,47.6%,45.8%,50.0%,28.6%,59.5%,17.7%,11.5,9.7,14.5,19.6
2021 US Open R32,L vs Pliskova,3.2,4.0,2.6,44.7%,40.0%,33.3%,57.1%,55.0%,17.5%,-4.0,-5.7,7.0,13.5
2021 Tokyo Olympics R32,L vs Svitolina,5.2,5.4,5.1,47.0%,48.1%,40.7%,60.7%,51.8%,6.6%,5.0,2.4,17.0,8.6
2021 Wimbledon QF,L vs Barty,4.0,4.7,3.1,41.1%,33.3%,45.0%,40.0%,55.1%,31.0%,-3.5,-4.9,-0.5,-1.0
2021 Wimbledon R32,W vs Ostapenko,3.2,3.1,3.3,58.9%,35.1%,50.0%,60.0%,43.1%,27.5%,1.5,2.1,12.5,14.5
2021 Australian Open R64,L vs Halep,5.6,5.5,5.7,48.4%,57.4%,39.4%,45.2%,48.6%,16.6%,4.0,1.6,4.0,1.7
2021 Abu Dhabi R32,L vs Sabalenka,3.3,3.9,2.5,52.5%,24.1%,46.2%,50.0%,55.2%,28.4%,2.0,2.3,3.5,6.0
Last 52 Weeks (2 matches),,3.6,3.7,3.6,48.8%,46.3%,46.4%,55.6%,49.8%,15.9%,4.3,4.6,4.0,4.8
Career (43 matches),,4.2,4.4,4.0,47.8%,45.8%,47.4%,47.3%,50.9%,16.1%,1.5,1.3,4.7,4.6
