Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Austin R16,W vs Jovic,0.91,1.28,70.1,5.4,0.0%,77.3%,2.4%,61.0%,48.0%,37.5%
2025 Ningbo QF,L vs Rybakina,1.06,0.49,36.3,2.1,0.0%,25.0%,0.0%,56.0%,20.0%,37.5%
2024 US Open R64,L vs Mertens,0.92,0.61,41.0,2.3,3.3%,50.0%,7.4%,55.6%,28.1%,34.5%
2024 US Open R128,W vs Li,1.21,1.27,56.5,2.5,0.0%,50.0%,4.2%,64.6%,38.7%,51.9%
2024 Wimbledon R128,L vs Ostapenko,0.92,0.57,36.1,2.1,3.6%,39.3%,11.5%,53.8%,34.4%,32.1%
2024 Birmingham F,L vs Putintseva,1.12,0.69,66.3,2.0,2.7%,48.6%,11.8%,55.9%,41.4%,16.0%
2024 United Cup RR,L vs Boulter,0.81,0.66,41.7,2.1,7.4%,70.4%,12.0%,48.0%,31.3%,34.4%
2023 US Open R128,W vs Udvardy,1.02,1.21,65.9,4.9,0.0%,66.7%,5.7%,48.6%,42.6%,56.8%
2022 BJK Cup Finals F: SUI vs AUS RR,L vs Bencic,1.00,0.64,42.3,2.3,7.1%,46.4%,3.8%,30.8%,45.8%,31.8%
2022 US Open QF,L vs Jabeur,0.90,0.78,61.7,2.2,2.9%,45.7%,0.0%,56.3%,46.3%,38.9%
2022 US Open R16,W vs Samsonova,0.98,1.22,68.7,3.6,2.2%,64.4%,0.0%,59.5%,40.5%,54.5%
2022 US Open R32,W vs Williams,1.09,1.15,60.2,3.8,4.5%,55.2%,0.0%,53.8%,50.0%,46.0%
2022 US Open R64,W vs Rodina,1.02,1.11,84.4,8.8,11.1%,55.6%,5.9%,49.0%,60.0%,42.9%
2022 US Open R128,W vs Muchova,1.12,1.38,54.7,2.1,2.8%,66.7%,12.1%,63.6%,34.2%,52.9%
2022 Cincinnati QF,L vs Kvitova,0.87,0.59,38.6,2.3,3.6%,50.0%,0.0%,44.0%,27.6%,44.4%
2022 Toronto R32,L vs Swiatek,0.98,0.51,34.5,2.0,0.0%,25.0%,0.0%,35.3%,33.3%,40.0%
2022 Wimbledon QF,L vs Rybakina,0.99,0.72,49.0,4.5,0.0%,52.4%,2.6%,55.3%,40.5%,25.6%
2022 Wimbledon R16,W vs Cornet,1.19,1.21,64.3,6.7,3.7%,50.0%,1.9%,50.0%,51.0%,51.1%
2022 Wimbledon R32,W vs Krejcikova,1.28,1.18,63.3,5.0,2.1%,55.3%,2.4%,59.5%,38.5%,40.6%
2022 Wimbledon R64,W vs Harrison,0.94,1.58,41.7,2.2,0.0%,69.2%,0.0%,65.2%,56.8%,52.8%
2026 (1 matches),,0.91,1.28,70.1,5.4,0.0%,77.3%,2.4%,61.0%,48.0%,37.5%
2025 (1 matches),,1.06,0.49,36.3,2.1,0.0%,25.0%,0.0%,56.0%,20.0%,37.5%
2024 (5 matches),,1.01,0.75,49.1,2.2,2.9%,51.2%,8.8%,56.9%,34.6%,34.0%
2023 (1 matches),,1.02,1.21,65.9,4.9,0.0%,66.7%,5.7%,48.6%,42.6%,56.8%
2022 (13 matches),,1.05,1.03,57.5,2.9,3.7%,54.6%,2.8%,53.8%,45.4%,44.2%
Career (252 matches),,1.02,1.01,58.3,2.9,3.9%,55.3%,3.4%,54.9%,44.8%,44.4%
