Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),77,703,111,1689,196,1534,72,1694,108,1560,,,,
2025,105,607,108,1690,178,1538,86,1672,110,1560,,,,
2024,156,378,177,1582,213,1492,161,1557,135,1524,777,52,,
2023,184,330,176,1579,203,1488,156,1543,,,,,,
2022,239,229,289,1451,312,1364,233,1455,,,,,,
2021,577,53,,,,,,,,,,,,
2020,1184,6,,,,,,,,,1474,8,,
2019,1852,1,,,,,,,,,1437,8,,
