Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2020 Prague R32,W vs Fruhvirtova,3.7,2.9,4.3,54.3%,64.5%,31.6%,62.5%,68.3%,15.5%,16.5,12.0,2.0,3.3
2020 Shenzhen SF,L vs Rybakina,2.6,2.5,2.7,47.8%,31.8%,37.5%,-,48.2%,15.8%,5.5,12.8,-1.0,-2.2
2020 Shenzhen R16,W vs Sabalenka,2.9,3.1,2.7,53.6%,65.5%,44.4%,0.0%,48.9%,19.7%,16.0,29.6,-2.0,-3.6
2019 Bucharest QF,L vs Tig,3.0,3.4,2.7,47.6%,56.7%,40.0%,50.0%,46.3%,18.2%,5.0,6.5,3.5,3.9
2019 Wimbledon R128,L vs Juvan,2.8,2.8,2.7,52.6%,45.0%,55.6%,33.3%,52.5%,15.5%,5.0,6.4,7.0,10.1
2019 Birmingham R16,W vs Pliskova,2.7,2.6,2.8,52.1%,44.4%,54.5%,16.7%,57.3%,19.0%,8.5,10.5,0.5,0.8
2019 Lugano R32,W vs In Albon,3.6,3.3,3.9,59.0%,52.9%,57.1%,25.0%,55.4%,23.3%,6.0,6.6,-3.0,-4.8
2018 Madrid R16,L vs Halep,4.0,4.4,3.5,46.2%,29.6%,41.7%,33.3%,55.9%,14.5%,-2.5,-2.9,-6.0,-8.5
2018 Prague QF,L vs Buzarnescu,3.6,3.4,3.8,45.3%,39.1%,46.7%,42.9%,52.5%,18.4%,8.5,10.1,-3.0,-4.3
2018 Charleston R32,W vs Kvitova,3.2,3.2,3.2,57.9%,34.9%,57.1%,80.0%,56.5%,15.1%,13.0,13.5,-1.0,-1.3
2018 Indian Wells R64,L vs Halep,3.6,3.6,3.7,49.4%,36.8%,36.4%,44.4%,62.0%,7.7%,-6.5,-7.1,-3.0,-5.2
2018 Acapulco R32,L vs Zarazua,4.3,3.9,4.7,43.3%,47.6%,26.3%,55.6%,49.1%,10.7%,0.0,0.0,-12.5,-12.8
2018 Shenzhen R32,W vs Ostapenko,2.4,2.1,2.6,59.6%,47.6%,37.5%,0.0%,38.7%,13.7%,-2.5,-6.3,-1.0,-1.6
2017 Moscow R32,L vs Saville,3.2,2.7,3.6,48.2%,43.5%,33.3%,50.0%,53.3%,28.1%,7.0,7.4,5.5,6.9
2017 Beijing R64,L vs Kvitova,2.6,2.7,2.4,44.1%,52.4%,25.0%,66.7%,53.8%,16.4%,8.5,16.3,-3.0,-6.5
2017 Madrid R64,L vs Halep,3.0,3.3,2.7,36.4%,33.3%,50.0%,-,52.7%,11.5%,-1.0,-2.0,-4.0,-8.9
2017 Prague QF,W vs Haddad Maia,3.4,3.2,3.6,59.7%,47.5%,33.3%,54.5%,64.4%,17.0%,5.5,3.5,3.5,4.8
2017 Biel QF,L vs Vondrousova,3.3,3.2,3.5,49.4%,44.0%,37.5%,20.0%,62.0%,18.3%,-3.5,-3.8,-1.0,-2.1
2017 Miami R128,L vs Minella,4.2,3.9,4.4,54.1%,43.1%,46.4%,52.4%,42.8%,13.5%,18.5,12.0,-5.0,-2.5
2017 Indian Wells R32,L vs Cibulkova,3.8,3.1,4.2,58.7%,44.1%,33.3%,43.8%,62.0%,13.5%,15.0,6.9,-1.5,-1.1
Career (27 matches),,3.4,3.3,3.6,52.2%,45.8%,41.2%,44.3%,56.1%,17.2%,5.7,5.6,-1.3,-1.7
