Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R128,L vs Bertens,95.3,104.6,6.5,108.0,103.3,113,89,83.1,3.4,85.8,82.0,89,74
2017 US Open R128,W vs Eguchi,93.5,99.9,8.6,100.5,92.5,110,82,81.9,3.7,,,91,76
2017 Roland Garros R128,L vs Paquet,89.8,100.3,6.9,,,111,84,79.3,3.8,,,87,72
2017 Australian Open R32,L vs Kerber,94.8,102.8,8.6,108.3,97.1,111,86,80.3,4.1,82.5,,87,72
2016 Australian Open R64,L vs Puig,99.6,105.2,8.1,,,114,86,89.9,6.9,,,111,80
2016 Australian Open R128,W vs Stosur,98.4,105.2,7.2,,,117,90,84.8,5.4,,,98,78
2015 Wimbledon R32,L vs Niculescu,96.9,104.2,7.3,,,113,84,85.3,3.7,,,92,76
2015 Wimbledon R64,W vs Kuznetsova,96.5,101.9,7.7,,,112,86,85.5,6.5,,,110,76
2011 Wimbledon R128,L vs Bartoli,93.9,102.0,6.1,,,111,89,82.8,5.8,,,90,72
Career (9 matches),,95.9,103.2,7.5,107.4,99.9,117,82,84.1,4.9,85.0,82.0,111,72
