Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,3,2,1,66.7%,5-2,71.4%,41-32,56.2%,1-1,50.0%,3,80.0%,33.3%,6.5%,4.5%,55.5%,67.9%,50.9%,60.3%,43.9%,51.7%,1.11,QF (Belgrade 125K)
2019,6,4,2,66.7%,9-6,60.0%,80-75,51.6%,2-1,66.7%,6,81.8%,20.0%,12.2%,6.0%,65.3%,73.2%,48.9%,64.7%,34.3%,50.4%,0.97,QF (2x)
2018,2,0,2,0.0%,2-4,33.3%,28-33,45.9%,1-1,50.0%,1,71.4%,0.0%,11.4%,7.6%,45.6%,72.2%,51.2%,60.8%,31.2%,44.8%,0.79,R32 (2x)
2017,5,4,1,80.0%,9-4,69.2%,75-62,54.7%,2-0,100.0%,0,,,,,,,,,,,,F (Olomouc $80K)
2016,18,15,3,83.3%,29-8,78.4%,205-147,58.2%,3-1,75.0%,5,76.5%,31.4%,7.8%,6.1%,55.5%,72.4%,44.8%,60.1%,42.2%,51.0%,1.06,W (2x)
2015,48,35,13,72.9%,74-27,73.3%,552-393,58.4%,6-4,60.0%,0,,,,,,,,,,,,W (3x)
2014,27,19,8,70.4%,40-20,66.7%,317-279,53.2%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
2013,29,19,10,65.5%,42-26,61.8%,351-315,52.7%,5-5,50.0%,0,,,,,,,,,,,,W (Limoges 50K)
2012,32,19,13,59.4%,40-30,57.1%,351-324,52.0%,5-6,45.5%,0,,,,,,,,,,,,W (Andrezieux Boutheon 25K)
2011,35,16,19,45.7%,36-43,45.6%,375-389,49.1%,5-8,38.5%,0,,,,,,,,,,,,F (Rancho Mirage CA 25K)
2010,33,19,14,57.6%,45-33,57.7%,369-342,51.9%,3-2,60.0%,0,,,,,,,,,,,,W (Kurume 50K)
2009,30,16,14,53.3%,38-34,52.8%,331-324,50.5%,5-1,83.3%,0,,,,,,,,,,,,F (Pesaro 10K)
2008,20,9,11,45.0%,22-24,47.8%,211-207,50.5%,1-4,20.0%,0,,,,,,,,,,,,SF (2x)
2007,16,5,11,31.3%,14-25,35.9%,153-199,43.5%,1-0,100.0%,0,,,,,,,,,,,,R16 (5x)
2006,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (Prostejov 75K)
Career,305,182,123,59.7%,405-288,58.4%,3442-3133,52.3%,46-36,56.1%,15,79.1%,24.4%,9.6%,5.8%,59.0%,71.9%,48.2%,62.2%,38.7%,50.5%,1.02,
