Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Bucharest R32,W vs Cadantu Ignatik,44% (4/9),75% (3/4),0/0,20% (2/10),100% (2/2),2/2,1/1,0/0,1/1,0/0
2019 Birmingham Q3,W vs Bouzkova,67% (10/15),60% (6/10),3/4,25% (4/16),0% (0/4),2/3,0/0,0/0,0/0,0/0
2019 S-Hertogenbosch R32,L vs Tsurenko,20% (2/10),100% (2/2),1/4,60% (6/10),33% (2/6),0/2,0/0,1/1,0/0,0/0
2019 Rome Q2,L vs Cornet,33% (6/18),67% (4/6),0/4,32% (6/19),17% (1/6),3/3,0/0,0/1,0/0,0/0
2019 Madrid R32,L vs Vekic,40% (4/10),50% (2/4),0/4,40% (4/10),0% (0/4),0/2,0/0,1/1,0/0,1/1
2019 Madrid R64,W vs Kostyuk,69% (9/13),67% (6/9),1/3,31% (4/13),0% (0/4),4/4,0/0,0/1,0/0,0/0
2019 Madrid Q2,W vs Kanepi,50% (5/10),80% (4/5),1/2,30% (3/10),33% (1/3),2/3,1/1,1/1,1/1,0/0
2019 Madrid Q1,W vs Krunic,56% (5/9),100% (5/5),1/2,33% (3/9),33% (1/3),2/3,0/0,0/0,0/0,0/0
2019 Prague R32,L vs Vikhlyantseva,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2019 Lugano SF,L vs Swiatek,57% (4/7),0% (0/4),0/4,83% (5/6),0% (0/5),0/0,0/0,0/1,0/0,0/0
2019 Lugano QF,W vs Kuznetsova,47% (7/15),71% (5/7),1/4,38% (6/16),33% (2/6),3/5,2/2,2/2,1/1,1/1
2019 Lugano R16,W vs Lottner,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2019 Lugano R32,W vs In Albon,45% (5/11),80% (4/5),1/2,27% (3/11),33% (1/3),4/4,2/2,1/1,1/1,0/0
2019 Charleston R64,L vs Baindl,27% (3/11),100% (3/3),2/5,55% (6/11),17% (1/6),0/3,0/0,0/0,0/0,0/0
2019 Miami R128,L vs Jabeur,36% (5/14),80% (4/5),2/4,46% (6/13),33% (2/6),4/4,1/1,0/0,0/0,0/0
2019 Miami Q2,L vs Wickmayer,44% (4/9),25% (1/4),0/3,44% (4/9),0% (0/4),1/1,0/0,1/2,0/0,0/1
2019 Miami Q1,W vs Bogdan,43% (6/14),50% (3/6),1/3,33% (5/15),20% (1/5),2/2,1/1,1/2,1/1,1/1
2019 Guadalajara QF,L vs Kudermetova,29% (4/14),50% (2/4),0/3,40% (6/15),50% (3/6),1/2,1/1,2/2,0/0,0/0
2019 Guadalajara R16,W vs Wickmayer,13% (2/16),100% (2/2),0/2,25% (4/16),50% (2/4),1/1,0/0,1/1,0/0,0/0
2019 Guadalajara R32,W vs Wang,40% (4/10),50% (2/4),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 (30 matches),,41.0%,63.0%,28.2%,36.6%,27.3%,74.7%,94.4%,71.8%,100.0%,71.4%
2018 (52 matches),,37.7%,71.5%,19.7%,35.2%,28.8%,76.3%,83.7%,64.8%,72.2%,42.9%
2017 (53 matches),,41.3%,74.7%,25.6%,40.2%,29.9%,70.5%,67.9%,73.8%,56.5%,61.9%
2016 (56 matches),,43.0%,71.5%,30.6%,32.9%,31.6%,78.3%,83.1%,60.7%,85.2%,45.5%
2015 (17 matches),,35.6%,67.6%,24.2%,40.3%,16.9%,63.8%,90.0%,68.2%,75.0%,57.1%
Career (283 matches),,39.9%,70.5%,23.3%,36.9%,29.5%,74.8%,80.4%,69.0%,76.6%,60.6%
